# Deterministic simulation 5 of scenario 'exp'
# Generated on: October 15, 2023, 16:37 (Pacific/Auckland)
# Random seed for this model: 1234
age	LTT	nLTT	Pmissing	lambda	mu	psi	PDR	IPDR	PSR	Reff	removal_rate	sampling_proportion	diversification_rate	lambda_psi
0	0	0	1	7.71101804159162	2.86941261864563	0.0817551293064657	4.75061084291944	0	0	2.61287012469641	2.9511677479521	0.0277026371554778	4.75985029363952	0.630415277074813
0.00363667309450541	35.7544504169384	0.0265084102549108	0.999700081178762	7.71075894473975	2.87058495569625	0.0817590225364111	4.74917520532307	0.0172738081626074	0.00231260173355696	2.61174138297922	2.95234397823266	0.0276929189617512	4.75841496650709	0.630424114335811
0.00727334618901081	70.896514151543	0.0525627959836257	0.999394920101417	7.71049364705035	2.87177147829902	0.0817628567182109	4.74749772461402	0.0345415542730887	0.00466546471397905	2.61059895449137	2.95353433501723	0.0276830561097012	4.75695931203312	0.630431987290453
0.0109100192835162	105.43622601512	0.0781705970122875	0.999084434064466	7.71022833898452	2.87295802463977	0.0817666908012001	4.7460417105523	0.051804003990843	0.00705922242236562	2.609457422105	2.95472471544097	0.0276732009496178	4.75550362354356	0.630439856600398
0.0145466923780216	139.383445372152	0.103339123090466	0.998768539175814	7.7099630309187	2.87414457098051	0.0817705248841892	4.74458569646823	0.0690611586613934	0.00949451742849542	2.60831680913463	2.9559150958647	0.0276633537271031	4.754047935054	0.630447723875917
0.018183365472527	172.745332160946	0.128073682608581	0.998447173056276	7.70969772285287	2.87533111732126	0.0817743589671784	4.74312968236173	0.0863130182846583	0.011971826352013	2.60717711446991	2.95710547628844	0.0276535144325714	4.75259224656444	0.630455589117009
0.0218200385670324	205.539618576574	0.152387422246169	0.998120175452253	7.70943241478705	2.87651766366201	0.0817781930501675	4.74167366823281	0.103559582860556	0.0144923803025109	2.60603833700232	2.95829585671218	0.0276436830564523	4.75113655807487	0.630463452323675
0.0254567116615378	237.767869967936	0.176281502555565	0.997787528568835	7.70916710672122	2.87770421000276	0.0817820271331567	4.74021765408145	0.120800852389005	0.017056311981695	2.60490047562508	2.95948623713591	0.0276338595891909	4.74968086958531	0.630471313495914
0.0290933847560432	269.439237358577	0.199762708121163	0.997449144956425	7.7089017986554	2.8788907563435	0.0817858612161458	4.73876163990773	0.138036826869924	0.0196642910335262	2.60376352923323	2.96067661755965	0.0276240440212475	4.74822518109575	0.630479172633728
0.0327300578505487	300.55808832551	0.222834277071978	0.997104980489757	7.70863649058957	2.88007730268425	0.081789695299135	4.73730562571157	0.155267506303231	0.0223166530376259	2.60262749672354	2.96186699798338	0.0276142363430979	4.74676949260619	0.630487029737115
0.0363667309450541	331.152932506611	0.245517346501944	0.996754754793185	7.70837118252375	2.881263849025	0.0817935293821242	4.73584961149298	0.172492890688845	0.0250155546324353	2.60149237699461	2.96305737840712	0.0276044365452331	4.74531380411663	0.630494884806075
0.0400034040395595	361.20971637218	0.267801497100277	0.996398595742503	7.70810587445792	2.88245039536574	0.0817973634651133	4.73439359725194	0.189712980026685	0.0277600053135078	2.60035816894675	2.96424775883086	0.0275946446181595	4.74385811562707	0.63050273784061
0.0436400771340649	390.752495630674	0.289704563810076	0.996036257361003	7.7078405663921	2.88363694170649	0.0818011975481025	4.73293758298854	0.206927774316668	0.0305518963076001	2.59922487148209	2.96543813925459	0.0275848605523986	4.74240242713751	0.630510588840718
0.0472767502285703	419.779371340206	0.311225138752603	0.995667747905359	7.70757525832627	2.88482348804724	0.0818050316310916	4.73148156870268	0.224137273558713	0.033391159057485	2.59809248350447	2.96662851967833	0.0275750843384873	4.74094673864795	0.6305184378064
0.0509134233230757	448.306273116421	0.332375032171947	0.995292892856182	7.70730995026045	2.88601003438798	0.0818088657140808	4.73002555439436	0.241341477752739	0.0362791337264927	2.59696100391954	2.96781890010207	0.0275653159669774	4.73949105015838	0.630526284737656
0.0545500964175811	476.334020797887	0.353154851897814	0.994911670695267	7.70704464219462	2.88719658072873	0.0818126997970699	4.72856954006367	0.258540386898664	0.0392159811057619	2.59583043163467	2.9690092805258	0.0275555554284361	4.73803536166882	0.630534129634485
0.0581867695120865	503.873533930221	0.373572693699868	0.994523952596867	7.7067793341288	2.88838312706948	0.0818165338800591	4.72711352571051	0.275734000996406	0.042202688959176	2.59470076555898	2.97019966094954	0.0275458027134456	4.73657967317926	0.630541972496888
0.0618234426065919	530.938925585126	0.393639021033434	0.99412956936069	7.70651402606298	2.88956967341023	0.0818203679630482	4.72565751133492	0.292922320045885	0.0452405560608726	2.59357200460337	2.97139004137327	0.0275360578126033	4.7351239846897	0.630549813324865
0.0654601157010973	557.527783533429	0.413352045467709	0.993728529942552	7.70624871799715	2.89075621975097	0.0818242020460374	4.72420149693685	0.310105344047018	0.0483295080901644	2.59244414768045	2.97258042179701	0.0275263207165215	4.73366829620014	0.630557652118415
0.0690967887956027	583.651933209128	0.432720534399538	0.993320685212089	7.70598340993132	2.89194276609172	0.0818280361290265	4.72274548251641	0.327283072999723	0.0514706889453533	2.59131719370459	2.97377080222075	0.0275165914158277	4.73221260771058	0.630565488877539
0.0727334618901081	609.318116078547	0.451749485963503	0.992905938979522	7.7057181018655	2.89312931243247	0.0818318702120157	4.7212894680735	0.344455506903919	0.0546648344212327	2.5901911415919	2.97496118264448	0.0275068699011643	4.73075691922102	0.630573323602238
0.0763701349846135	634.53343691374	0.47044416764967	0.992484188346081	7.70545279379968	2.89431585877321	0.0818357042950048	4.71983345360813	0.361622645759525	0.0579127319063658	2.58906599026021	2.97615156306822	0.0274971561631887	4.72930123073146	0.630581156292509
0.0800068080791189	659.30486220817	0.488809744428122	0.99205532927699	7.70518748573385	2.89550240511396	0.081839538377994	4.71837743912029	0.378784489566458	0.061215177433216	2.58794173862908	2.97734194349195	0.0274874501925731	4.72784554224189	0.630588986948354
0.0836434811736243	683.639222526672	0.506851280491227	0.991619256602737	7.70492217766803	2.89668895145471	0.0818433724609831	4.71692142461006	0.395941038324638	0.0645729756669159	2.58681838561982	2.97853232391569	0.027477751980005	4.72638985375233	0.630596815569773
0.0872801542681297	707.541293572511	0.524572316553494	0.991175887981733	7.7046568696022	2.89787549779545	0.0818472065439723	4.71546541007735	0.413092292033982	0.0679867552796823	2.58569593015543	2.97972270433943	0.0274680615161863	4.72493416526277	0.630604642156766
0.0909168273626351	731.024784579238	0.54198301666396	0.990725026590972	7.70439156153637	2.8990620441362	0.0818510406269615	4.71400939552214	0.430238250694409	0.0714580268659874	2.58457437116067	2.98091308476316	0.0274583787918341	4.72347847677321	0.630612466709333
0.0945535004571405	754.084755366025	0.559079718164168	0.990266707291382	7.70412625347055	2.90024859047695	0.0818548747099506	4.71255338094455	0.447378914305837	0.0749865158891809	2.58345370756199	2.9821034651869	0.0274487037976801	4.72202278828365	0.630620289227473
0.098190173551646	776.740835054914	0.575876974118535	0.989800649590769	7.70386094540472	2.9014351368177	0.0818587087929398	4.71109736634446	0.464514282868185	0.0785743772861692	2.58233393828755	2.98329384561064	0.027439036524471	4.72056709979409	0.630628109711187
0.101826846646151	798.986240591721	0.592369755559169	0.98932691106032	7.7035956373389	2.90262168315844	0.0818625428759289	4.70964135172191	0.48164435638137	0.0822211613926506	2.58121506226724	2.98448422603437	0.0274293769629681	4.71911141130453	0.630635928160475
