# sampling proportion over age (year) (linear.sim_0_kappa_0_c1)
# Sampling proportion (psi/(mu+psi)) of model 'linear.sim_0_kappa_0_c1'
#
# linear.sim_0_kappa_0_c1
age	sampling_proportion
0	0.926829268292683
0.00642317368652784	0.92680864209131
0.0128463473730557	0.926788030743479
0.0192695210595835	0.926767434233151
0.0256926947461114	0.926746852544311
0.0321158684326392	0.926726285660965
0.038539042119167	0.926705733567144
0.0449622158056949	0.9266851962469
0.0513853894922227	0.926664673684311
0.0578085631787505	0.926644165863475
0.0642317368652784	0.926623672768513
0.0706549105518062	0.92660319438357
0.0770780842383341	0.926582730692814
0.0835012579248619	0.926562281680434
0.0899244316113897	0.926541847330644
0.0963476052979176	0.926521427627679
0.102770778984445	0.926501022555795
0.109193952670973	0.926480632099276
0.115617126357501	0.926460256242422
0.122040300044029	0.926439894969559
0.128463473730557	0.926419548265036
0.134886647417085	0.926399216113222
0.141309821103612	0.926378898498511
0.14773299479014	0.926358595405317
0.154156168476668	0.926338306818078
0.160579342163196	0.926318032721252
0.167002515849724	0.926297773099322
0.173425689536252	0.926277527936791
0.179848863222779	0.926257297218186
0.186272036909307	0.926237080928054
0.192695210595835	0.926216879050965
0.199118384282363	0.926196691571511
0.205541557968891	0.926176518474306
0.211964731655419	0.926156359743986
0.218387905341947	0.926136215365209
0.224811079028474	0.926116085322654
0.231234252715002	0.926095969601023
0.23765742640153	0.926075868185039
0.244080600088058	0.926055781059446
0.250503773774586	0.926035708209012
0.256926947461114	0.926015649618524
0.263350121147641	0.925995605272793
0.269773294834169	0.925975575156649
0.276196468520697	0.925955559254945
0.282619642207225	0.925935557552557
0.289042815893753	0.925915570034378
0.295465989580281	0.925895596685328
0.301889163266808	0.925875637490344
0.308312336953336	0.925855692434387
0.314735510639864	0.925835761502438
0.321158684326392	0.925815844679499
0.32758185801292	0.925795941950594
0.334005031699448	0.925776053300768
0.340428205385975	0.925756178715087
0.346851379072503	0.925736318178638
0.353274552759031	0.92571647167653
0.359697726445559	0.925696639193891
0.366120900132087	0.925676820715873
