# IPDR over age (year) (linear.sim_0_kappa_0_c1)
# Age-integrated pulled diversification rate (IPDR) of model 'linear.sim_0_kappa_0_c1'
#
# linear.sim_0_kappa_0_c1
age	IPDR
0	0
0.00642317368652784	0.0096823264289958
0.0128463473730557	0.0193680250981809
0.0192695210595835	0.0290570961062848
0.0256926947461114	0.0387495395519286
0.0321158684326392	0.0484453555336251
0.038539042119167	0.058144544149779
0.0449622158056949	0.0678471054986862
0.0513853894922227	0.0775530396785358
0.0578085631787505	0.0872623467874074
0.0642317368652784	0.0969750269232748
0.0706549105518062	0.106691080184003
0.0770780842383341	0.116410506667351
0.0835012579248619	0.12613330647097
0.0899244316113897	0.135859479692403
0.0963476052979176	0.145589026429088
0.102770778984445	0.155321946778355
0.109193952670973	0.165058240837429
0.115617126357501	0.174797908703427
0.122040300044029	0.18454095047336
0.128463473730557	0.194287366244135
0.134886647417085	0.20403715611255
0.141309821103612	0.2137903201753
0.14773299479014	0.223546858528971
0.154156168476668	0.233306771270048
0.160579342163196	0.243070058494907
0.167002515849724	0.252836720299821
0.173425689536252	0.262606756780957
0.179848863222779	0.272380168034378
0.186272036909307	0.282156954156041
0.192695210595835	0.291937115241799
0.199118384282363	0.301720651387402
0.205541557968891	0.311507562688494
0.211964731655419	0.321297849240615
0.218387905341947	0.331091511139202
0.224811079028474	0.340888548479589
0.231234252715002	0.350688961357004
0.23765742640153	0.360492749866572
0.244080600088058	0.370299914103318
0.250503773774586	0.380110454162159
0.256926947461114	0.389924370137912
0.263350121147641	0.39974166212529
0.269773294834169	0.409562330218905
0.276196468520697	0.419386374513264
0.282619642207225	0.429213795102772
0.289042815893753	0.439044592081734
0.295465989580281	0.44887876554435
0.301889163266808	0.458716315584719
0.308312336953336	0.46855724229684
0.314735510639864	0.478401545774608
0.321158684326392	0.488249226111816
0.32758185801292	0.498100283402158
0.334005031699448	0.507954717739225
0.340428205385975	0.517812529216508
0.346851379072503	0.527673717927395
0.353274552759031	0.537538283965177
0.359697726445559	0.54740622742304
0.366120900132087	0.557277548394073
0.372544073818615	0.567152246971261
0.378967247505142	0.577030323247493
0.38539042119167	0.586911777315553
0.391813594878198	0.596796609268131
0.398236768564726	0.606684819197812
0.404659942251254	0.616576407197084
0.411083115937782	0.626471373358334
0.41750628962431	0.636369717773851
0.423929463310837	0.646271440535825
0.430352636997365	0.656176541736344
0.436775810683893	0.666085021467401
0.443198984370421	0.675996879820888
0.449622158056949	0.685912116888598
0.456045331743477	0.695830732762226
0.462468505430004	0.705752727533369
0.468891679116532	0.715678101293526
0.47531485280306	0.725606854134098
0.481738026489588	0.735538986146386
0.488161200176116	0.745474497421595
0.494584373862644	0.755413388050832
0.501007547549171	0.765355658125106
0.507430721235699	0.77530130773533
0.513853894922227	0.785250336972318
0.520277068608755	0.795202745926789
0.526700242295283	0.80515853468936
0.533123415981811	0.815117703350559
0.539546589668338	0.82508025200081
0.545969763354866	0.835046180730445
0.552392937041394	0.845015489629697
0.558816110727922	0.854988178788705
0.56523928441445	0.864964248297509
0.571662458100978	0.874943698246057
0.578085631787505	0.884926528724195
0.584508805474033	0.89491273982168
0.590931979160561	0.904902331628168
0.597355152847089	0.914895304233224
0.603778326533617	0.924891657726314
0.610201500220145	0.934891392196811
0.616624673906673	0.944894507733991
0.6230478475932	0.954901004427038
0.629471021279728	0.964910882365038
0.635894194966256	0.974924141636983
0.642317368652784	0.984940782331774
0.648740542339312	0.994960804538211
0.65516371602584	1.00498420834501
0.661586889712367	1.01501099384078
0.668010063398895	1.02504116111404
0.674433237085423	1.03507471025322
0.680856410771951	1.04511164134666
0.687279584458479	1.0551519544826
0.693702758145007	1.06519564974918
0.700125931831534	1.07524272723445
0.706549105518062	1.08529318702638
0.71297227920459	1.09534702921283
0.719395452891118	1.10540425388158
0.725818626577646	1.11546486112031
0.732241800264174	1.1255288510166
0.738664973950701	1.13559622365796
0.745088147637229	1.14566697913178
0.751511321323757	1.15574111752538
0.757934495010285	1.16581863892598
0.764357668696813	1.1758995434207
0.770780842383341	1.18598383109658
0.777204016069869	1.19607150204057
0.783627189756396	1.2061625563395
0.790050363442924	1.21625699408016
0.796473537129452	1.22635481534919
0.80289671081598	1.23645602023319
0.809319884502508	1.24656060881864
0.815743058189035	1.25666858119192
0.822166231875563	1.26677993743936
0.828589405562091	1.27689467764716
0.835012579248619	1.28701280190144
0.841435752935147	1.29713431028824
0.847858926621675	1.3072592028935
0.854282100308203	1.31738747980307
0.86070527399473	1.32751914110272
0.867128447681258	1.33765418687811
0.873551621367786	1.34779261721483
0.879974795054314	1.35793443219837
0.886397968740842	1.36807963191414
0.89282114242737	1.37822821644744
0.899244316113897	1.3883801858835
0.905667489800425	1.39853554030746
0.912090663486953	1.40869427980435
0.918513837173481	1.41885640445915
0.924937010860009	1.42902191435671
0.931360184546537	1.43919080958181
0.937783358233064	1.44936309021915
0.944206531919592	1.45953875635333
0.95062970560612	1.46971780806885
0.957052879292648	1.47990024545015
0.963476052979176	1.49008606858156
0.969899226665704	1.50027527754733
0.976322400352232	1.51046787243163
0.982745574038759	1.52066385331852
0.989168747725287	1.53086322029199
0.995591921411815	1.54106597343595
1.00201509509834	1.55127211283419
1.00843826878487	1.56148163857045
1.0148614424714	1.57169455072836
1.02128461615793	1.58191084939147
1.02770778984445	1.59213053464324
1.03413096353098	1.60235360656706
1.04055413721751	1.6125800652462
1.04697731090404	1.62280991076387
1.05340048459057	1.63304314320319
1.05982365827709	1.64327976264718
1.06624683196362	1.65351976917879
1.07267000565015	1.66376316288089
