# lambda (1/year) over age (year) (linear.sim_0_kappa_0_c1)
# lambda of model 'linear.sim_0_kappa_0_c1'
#
# linear.sim_0_kappa_0_c1
age	lambda
0	3.5
0.00642317368652784	3.50128463473731
0.0128463473730557	3.50256926947461
0.0192695210595835	3.50385390421192
0.0256926947461114	3.50513853894922
0.0321158684326392	3.50642317368653
0.038539042119167	3.50770780842383
0.0449622158056949	3.50899244316114
0.0513853894922227	3.51027707789844
0.0578085631787505	3.51156171263575
0.0642317368652784	3.51284634737306
0.0706549105518062	3.51413098211036
0.0770780842383341	3.51541561684767
0.0835012579248619	3.51670025158497
0.0899244316113897	3.51798488632228
0.0963476052979176	3.51926952105958
0.102770778984445	3.52055415579689
0.109193952670973	3.52183879053419
0.115617126357501	3.5231234252715
0.122040300044029	3.52440806000881
0.128463473730557	3.52569269474611
0.134886647417085	3.52697732948342
0.141309821103612	3.52826196422072
0.14773299479014	3.52954659895803
0.154156168476668	3.53083123369533
0.160579342163196	3.53211586843264
0.167002515849724	3.53340050316994
0.173425689536252	3.53468513790725
0.179848863222779	3.53596977264456
0.186272036909307	3.53725440738186
0.192695210595835	3.53853904211917
0.199118384282363	3.53982367685647
0.205541557968891	3.54110831159378
0.211964731655419	3.54239294633108
0.218387905341947	3.54367758106839
0.224811079028474	3.54496221580569
0.231234252715002	3.546246850543
0.23765742640153	3.54753148528031
0.244080600088058	3.54881612001761
0.250503773774586	3.55010075475492
0.256926947461114	3.55138538949222
0.263350121147641	3.55267002422953
0.269773294834169	3.55395465896683
0.276196468520697	3.55523929370414
0.282619642207225	3.55652392844144
0.289042815893753	3.55780856317875
0.295465989580281	3.55909319791606
0.301889163266808	3.56037783265336
0.308312336953336	3.56166246739067
0.314735510639864	3.56294710212797
0.321158684326392	3.56423173686528
0.32758185801292	3.56551637160258
0.334005031699448	3.56680100633989
0.340428205385975	3.5680856410772
0.346851379072503	3.5693702758145
0.353274552759031	3.57065491055181
0.359697726445559	3.57193954528911
0.366120900132087	3.57322418002642
0.372544073818615	3.57450881476372
0.378967247505142	3.57579344950103
