# lineages over age (year) (linear.sim_0_kappa_0_c1)
# LTT of model 'linear.sim_0_kappa_0_c1'
#
# linear.sim_0_kappa_0_c1
age	LTT
0	0
0.00642317368652784	304077030482606720
0.0128463473730557	605267781038457600
0.0192695210595835	903427882807118336
0.0256926947461114	1198413229936441088
0.0321158684326392	1490079803202069504
0.038539042119167	1778284965243312128
0.0449622158056949	2062887247109190144
0.0513853894922227	2343746741451674624
0.0578085631787505	2620725954583793152
0.0642317368652784	2893689600220898816
0.0706549105518062	3162505315096785920
0.0770780842383341	3427044162209237504
0.0835012579248619	3687180533146622464
0.0899244316113897	3942792945778796032
0.0963476052979176	4193764241544941568
0.102770778984445	4439981806455150592
0.109193952670973	4681338062301504512
0.115617126357501	4917730653720680448
0.122040300044029	5149062792189283328
0.128463473730557	5375243445323454464
0.134886647417085	5596187654376532992
0.141309821103612	5811816756045551616
0.14773299479014	6022058380128928768
0.154156168476668	6226846975219407872
0.160579342163196	6426123679153603584
0.167002515849724	6619836327207804928
0.173425689536252	6807940062115918848
0.179848863222779	6990396818294131712
0.186272036909307	7167175575471455232
0.192695210595835	7338252666875452416
0.199118384282363	7503611170411275264
0.205541557968891	7663241382070082560
0.211964731655419	7817140682231467008
0.218387905341947	7965312939224994816
0.224811079028474	8107769251186220032
0.231234252715002	8244527241588660224
0.23765742640153	8375610619245924352
0.244080600088058	8501050118969517056
0.250503773774586	8620882169252048896
0.256926947461114	8735149040907090944
0.263350121147641	8843899201881480192
0.269773294834169	8947186121578653696
0.276196468520697	9045068701941475328
0.282619642207225	9137611050929212416
0.289042815893753	9224881495529584640
0.295465989580281	9306953310893983744
0.301889163266808	9383903884197963776
0.308312336953336	9455813989540876288
0.314735510639864	9522768816700772352
0.321158684326392	9584856446287800320
0.32758185801292	9642167826188963840
0.334005031699448	9694797279337363456
0.340428205385975	9742841112991744000
0.346851379072503	9786397978987945984
0.353274552759031	9825568781123643392
0.359697726445559	9860455610605242368
0.366120900132087	9891162391780364288
0.372544073818615	9917794235709167616
0.378967247505142	9940456709490958336
0.38539042119167	9959256744390201344
0.391813594878198	9974301434205114368
0.398236768564726	9985697866518157312
0.404659942251254	9993553795578908672
0.411083115937782	9997976376225658880
0.41750628962431	9999072474223478784
0.423929463310837	9996948780553459712
0.430352636997365	9991710890217728000
0.436775810683893	9983463848168718336
0.443198984370421	9972311802813829120
0.449622158056949	9958357406100531200
0.456045331743477	9941702561068929024
0.462468505430004	9922447657569304576
0.468891679116532	9900691348252440576
0.47531485280306	9876531294429472768
0.481738026489588	9850063167735853056
0.488161200176116	9821380914850875392
0.494584373862644	9790577023528310784
0.501007547549171	9757741821626880000
0.507430721235699	9722963913743325184
0.513853894922227	9686330083845580800
0.520277068608755	9647924856234266624
0.526700242295283	9607831071282870272
0.533123415981811	9566129482722723840
0.539546589668338	9522898544876290048
0.545969763354866	9478215097000071168
0.552392937041394	9432153666076368896
0.558816110727922	9384786665189257216
0.56523928441445	9.336184719774e+18
0.571662458100978	9286416171643938816
0.578085631787505	9235547405239777280
0.584508805474033	9183642897227229184
0.590931979160561	9130764913220815872
0.597355152847089	9076973923257015296
0.603778326533617	9022328426250411008
0.610201500220145	8966884807900127232
0.616624673906673	8910697822580452352
0.6230478475932	8853820215976090624
0.629471021279728	8796302819310105600
0.635894194966256	8738194870325867520
0.642317368652784	8679543675431043072
0.648740542339312	8620394837589029888
0.65516371602584	8560792366816963584
0.661586889712367	8500778475419215872
0.668010063398895	8440393860889029632
0.674433237085423	8379677655817664512
0.680856410771951	8318667332151465984
0.687279584458479	8257399023538610176
0.693702758145007	8195907340122360832
0.700125931831534	8134225398657065984
0.706549105518062	8072385095381574656
0.71297227920459	8010416880056941568
0.719395452891118	7948349906078554112
0.725818626577646	7886212149963853824
0.732241800264174	7824030273856702464
0.738664973950701	7761829809085608960
0.745088147637229	7699635164593948672
0.751511321323757	7637469560962120704
0.757934495010285	7575355237307932672
0.764357668696813	7513313371227548672
0.770780842383341	7451364074579233792
0.777204016069869	7389526605868417024
0.783627189756396	7327819220469442560
0.790050363442924	7266259264836983808
0.796473537129452	7204863281004355584
0.80289671081598	7143646914255049728
0.809319884502508	7082625027706654720
0.815743058189035	7021811731996647424
0.822166231875563	6961220339023331328
0.828589405562091	6900863490509852672
0.835012579248619	6840753128966216704
0.841435752935147	6780900487879356416
0.847858926621675	6721316229062859776
0.854282100308203	6662010362621783040
0.86070527399473	6602992294434646016
0.867128447681258	6544270910278232064
0.873551621367786	6485854513846593536
0.879974795054314	6427750896109291520
0.886397968740842	6369967368216357888
0.89282114242737	6312510728862821376
0.899244316113897	6255387342171943936
0.905667489800425	6198603131936977920
0.912090663486953	6142163572113534976
0.918513837173481	6086073770006099968
0.924937010860009	6030338428510180352
0.931360184546537	5974961865754597376
0.937783358233064	5919948078618880000
0.944206531919592	5865300701221640192
0.95062970560612	5811023045863215104
0.957052879292648	5757118131811400704
0.963476052979176	5703588662343942144
0.969899226665704	5650437070979604480
0.976322400352232	5597665525182759936
0.982745574038759	5545275918003547136
0.989168747725287	5493269917603726336
0.995591921411815	5441648951090295808
1.00201509509834	5390414210210036736
1.00843826878487	5339566697114247168
1.0148614424714	5289107196669923328
1.02128461615793	5239036300113765376
1.02770778984445	5189354427671710720
1.03413096353098	5140061812537946112
1.04055413721751	5091158527852600320
1.04697731090404	5042644493237764096
1.05340048459057	4994519467953095680
1.05982365827709	4946783079964010496
1.06624683196362	4899434820064866304
1.07267000565015	4852474042152691712
1.07909317933668	4805899993408416768
1.0855163530232	4759711797658953728
1.09193952670973	4713908467901669376
1.09836270039626	4668488923183496192
1.10478587408279	4623451977529633792
1.11120904776932	4578796355443968000
1.11763222145584	4534520698393543168
1.12405539514237	4490623559486333440
1.1304785688289	4447103420315215872
1.13690174251543	4403958689537468928
1.14332491620196	4361187702017699328
1.14974808988848	4318788734634558976
1.15617126357501	4276760001985215488
1.16259443726154	4235099667782091264
1.16901761094807	4193805832596724224
1.17544078463459	4152876549273510400
1.18186395832112	4112309836170958848
1.18828713200765	4072103657678215680
1.19471030569418	4032255935199691776
1.20113347938071	3992764567700898304
1.20755665306723	3953627409919307776
1.21397982675376	3914842278297867776
1.22040300044029	3876406976739794944
1.22682617412682	3838319273072891904
1.23324934781335	3800576902794193920
1.23967252149987	3763177594846609408
1.2460956951864	3726119049980890112
1.25251886887293	3689398944353896960
1.25894204255946	3653014948570171904
1.26536521624598	3616964714510986240
1.27178838993251	3581245875423438336
1.27821156361904	3545856057711310848
1.28463473730557	3510792883049408512
1.2910579109921	3476053957906615296
1.29748108467862	3441636882704530432
1.30390425836515	3407539244774057984
1.31032743205168	3373758642118803456
1.31675060573821	3340292661436257792
1.32317377942473	3307138887174345728
1.32959695311126	3274294900803367936
1.33602012679779	3241758283388207104
1.34244330048432	3209526623322088448
1.34886647417085	3177597505045347840
1.35528964785737	3145968520203837952
1.3617128215439	3114637254421773824
1.36813599523043	3083601305380794368
1.37455916891696	3052858276571419648
1.38098234260349	3022405774436382208
1.38740551629001	2992241411708909568
1.39382868997654	2962362806998021632
1.40025186366307	2932767586530427392
1.4066750373496	2903453385101843968
1.41309821103612	2874417851814431744
1.41952138472265	2845658639104327168
1.42594455840918	2817173398275170304
1.43236773209571	2788959816146710528
1.43879090578224	2761015569081128448
1.44521407946876	2733338346033646080
1.45163725315529	2705925853276478976
1.45806042684182	2678775814730163712
1.46448360052835	2651885953145029120
1.47090677421488	2625254007862213120
1.4773299479014	2598877730596864512
1.48375312158793	2572754887125747200
1.49017629527446	2546883258267314688
1.49659946896099	2521260621879057408
1.50302264264751	2495884799018692096
1.50944581633404	2470753591659203584
1.51586899002057	2445864836716009472
1.5222921637071	2421216388250849792
1.52871533739363	2396806091118906368
1.53513851108015	2372631817215138304
1.54156168476668	2348691459961691648
1.54798485845321	2324982908448510464
1.55440803213974	2301504105874294272
1.56083120582626	2278252950141134848
1.56725437951279	2255227398098243328
1.57367755319932	2232425418900467456
1.58010072688585	2209844947027766016
1.58652390057238	2187484026018727936
1.5929470742589	2165340605475682304
1.59937024794543	2143412741391888896
1.60579342163196	2121698449744462592
1.61221659531849	2100195778122784256
1.61863976900502	2078902806359684864
1.62506294269154	2057817567716627712
1.63148611637807	2036938195572395776
1.6379092900646	2016262743230450944
1.64433246375113	1995789396467475200
1.65075563743765	1975516257732832512
1.65717881112418	1955441461104568576
1.66360198481071	1935563185087640832
1.67002515849724	1915879695833355264
1.67644833218377	1896388975647867136
1.68287150587029	1877089321924871680
1.68929467955682	1857978937585833216
1.69571785324335	1839056664076585728
1.70214102692988	1820318671585157376
1.70856420061641	1801764659789323520
1.71498737430293	1783393509855721728
1.72141054798946	1765203485481468160
1.72783372167599	1747192866174554368
1.73425689536252	1729359947116595968
1.74068006904904	1711703039026704128
1.74710324273557	1694220468026475520
1.7535264164221	1676910201155150080
1.75994959010863	1659769417763895040
1.76637276379516	1642797980458703360
1.77279593748168	1625993917832391680
1.77921911116821	1609355866725425920
1.78564228485474	1592882243500507392
1.79206545854127	1576571393086107392
1.79848863222779	1560421845943970816
1.80491180591432	1544432085896960000
1.81133497960085	1528600589264674048
1.81775815328738	1512925857383248128
1.82418132697391	1497406401109713664
1.83060450066043	1482040749462370816
1.83702767434696	1466827442975019008
1.84345084803349	1451765036613426688
