# sampling proportion over age (year) (exp.sim_1_kappa_0_c1)
# Sampling proportion (psi/(mu+psi)) of model 'exp.sim_1_kappa_0_c1'
#
# exp.sim_1_kappa_0_c1
age	sampling_proportion
0	0.0141410007802342
0.00934821271361539	0.0141428199784799
0.0186964254272308	0.0141446420024307
0.0280446381408462	0.0141464646009495
0.0373928508544616	0.014148287335268
0.046741063568077	0.0141501101746969
0.0560892762816923	0.0141519331192453
0.0654374889953077	0.0141537561689222
0.0747857017089231	0.0141555793237368
0.0841339144225385	0.0141574025836982
0.0934821271361539	0.0141592259488155
0.102830339849769	0.0141610494190977
0.112178552563385	0.0141628741993751
0.121526765277	0.0141647012037768
0.130874977990615	0.0141665293918215
0.140223190704231	0.0141683576907126
0.149571403417846	0.0141701861004603
0.158919616131462	0.0141720146210744
0.168267828845077	0.0141738432525653
0.177616041558692	0.0141756719949429
0.186964254272308	0.0141775008482173
0.196312466985923	0.0141793298123986
0.205660679699539	0.0141811589738456
0.215008892413154	0.0141829893345757
0.224357105126769	0.0141848242458411
0.233705317840385	0.0141866592740639
0.243053530554	0.0141884944192554
0.252401743267616	0.0141903296814266
0.261749955981231	0.0141921650605889
0.271098168694846	0.0141940005567533
0.280446381408462	0.0141958361699311
0.289794594122077	0.0141976719001335
0.299142806835692	0.0141995077473717
0.308491019549308	0.0142013437116567
0.317839232262923	0.0142031833135029
0.327187444976539	0.0142050257581952
0.336535657690154	0.014206868961989
0.345883870403769	0.0142087122892824
0.355232083117385	0.0142105557400879
0.364580295831	0.0142123993144178
0.373928508544616	0.0142142430122846
0.383276721258231	0.0142160868337007
0.392624933971846	0.0142179307786785
0.401973146685462	0.0142197748472304
0.411321359399077	0.0142216198799188
0.420669572112693	0.0142234683893672
0.430017784826308	0.0142253210307905
0.439365997539923	0.0142271738026741
0.448714210253539	0.0142290267050318
0.458062422967154	0.0142308797378773
0.46741063568077	0.0142327329012244
0.476758848394385	0.014234586195087
0.486107061108	0.0142364396194787
0.495455273821616	0.0142382931744133
0.504803486535231	0.0142401468599048
0.514151699248847	0.0142420006759668
0.523499911962462	0.0142438624840798
0.532848124676077	0.0142457260197312
0.542196337389693	0.0142475898126148
0.551544550103308	0.0142494537434282
0.560892762816923	0.0142513178121868
0.570240975530539	0.0142531820189059
0.579589188244154	0.0142550463636008
0.58893740095777	0.0142569108462868
0.598285613671385	0.0142587754669793
