# event density (1/year^2) over age (year) (exp.sim_1_kappa_0_c1)
# Event density (lambda*psi) of model 'exp.sim_1_kappa_0_c1'
#
# exp.sim_1_kappa_0_c1
age	event_density
0	0.137994652048957
0.00934821271361539	0.138022810814833
0.0186964254272308	0.138050603607201
0.0280446381408462	0.138078335607097
0.0373928508544616	0.13810606623746
0.046741063568077	0.138133799652107
0.0560892762816923	0.138161535851037
0.0654374889953077	0.138189274834251
0.0747857017089231	0.138217016601749
0.0841339144225385	0.13824476115353
0.0934821271361539	0.138272508489595
0.102830339849769	0.138300258609944
0.112178552563385	0.138327893646219
0.121526765277	0.138355324409585
0.130874977990615	0.138382652918408
0.140223190704231	0.138409984125984
0.149571403417846	0.138437318032313
0.158919616131462	0.138464654637395
0.168267828845077	0.13849199394123
0.177616041558692	0.138519335943817
0.186964254272308	0.138546680645158
0.196312466985923	0.138574028045251
0.205660679699539	0.138601371627637
0.215008892413154	0.138628635815467
0.224357105126769	0.138655568029643
0.233705317840385	0.138682502859668
0.243053530554	0.138709440305543
0.252401743267616	0.138736380367268
0.261749955981231	0.138763323044841
0.271098168694846	0.138790268338265
0.280446381408462	0.138817216247537
0.289794594122077	0.138844166772659
0.299142806835692	0.13887111991363
0.308491019549308	0.138898075670451
0.317839232262923	0.138924820720694
0.327187444976539	0.138951403438561
0.336535657690154	0.13897795017735
0.345883870403769	0.139004499451632
0.355232083117385	0.139031051261406
0.364580295831	0.139057605606673
0.373928508544616	0.139084162487433
0.383276721258231	0.139110721903685
0.392624933971846	0.13913728385543
0.401973146685462	0.139163848342668
0.411321359399077	0.139190373273541
0.420669572112693	0.139216732906012
0.430017784826308	0.139242894613099
0.439365997539923	0.13926905877779
0.448714210253539	0.139295225400086
0.458062422967154	0.139321394479987
0.46741063568077	0.139347566017492
0.476758848394385	0.139373740012601
0.486107061108	0.139399916465315
0.495455273821616	0.139426095375633
0.504803486535231	0.139452276743556
0.514151699248847	0.139478460569084
0.523499911962462	0.139504315003498
0.532848124676077	0.139530104695817
0.542196337389693	0.139555891733618
0.551544550103308	0.139581681153529
0.560892762816923	0.139607472955548
0.570240975530539	0.139633267139676
0.579589188244154	0.139659063705913
0.58893740095777	0.139684862654259
0.598285613671385	0.139710663984714
0.607633826385	0.139736467697278
0.616982039098616	0.139762169743417
0.626330251812231	0.139787683021886
0.635678464525847	0.139813096001644
0.645026677239462	0.139838511290334
0.654374889953077	0.139863928887957
0.663723102666693	0.139889348794513
0.673071315380308	0.139914771010001
0.682419528093923	0.139940195534421
0.691767740807539	0.139965622367775
0.701115953521154	0.139991051510061
0.71046416623477	0.140016477637141
0.719812378948385	0.140041839041687
0.729160591662	0.140066883414127
0.738508804375616	0.140091930024571
0.747857017089231	0.140116978873019
0.757205229802847	0.140142029959471
0.766553442516462	0.140167083283927
0.775901655230077	0.140192138846388
0.785249867943693	0.140217196646852
0.794598080657308	0.140242256685321
0.803946293370924	0.140267318961794
0.813294506084539	0.140292383476271
0.822642718798154	0.140317260357434
0.83199093151177	0.140341981965046
0.841339144225385	0.140366667444484
0.850687356939001	0.140391355093177
0.860035569652616	0.140416044911124
0.869383782366231	0.140440736898326
0.878731995079847	0.140465431054782
0.888080207793462	0.140490127380493
0.897428420507077	0.140514825875458
0.906776633220693	0.140539526539678
0.916124845934308	0.140564193725425
0.925473058647924	0.140588711198789
0.934821271361539	0.140613038615139
0.944169484075154	0.140637368134106
0.95351769678877	0.140661699755689
0.962865909502385	0.14068603347989
0.972214122216001	0.140710369306707
0.981562334929616	0.140734707236142
0.990910547643231	0.140759047268193
1.00025876035685	0.140783389402861
1.00960697307046	0.140807733640145
1.01895518578408	0.140832079980047
1.02830339849769	0.140856131222616
1.03765161121131	0.140880112504241
