# removal rate (1/year) over age (year) (exp.sim_10_kappa_0_c1)
# Removal rate (mu+psi) of model 'exp.sim_10_kappa_0_c1'
#
# exp.sim_10_kappa_0_c1
age	removal_rate
0	2.60405216951584
0.00384950707648751	2.60569575724143
0.00769901415297503	2.60733934496701
0.0115485212294625	2.60898293269259
0.0153980283059501	2.61062652041817
0.0192475353824376	2.61227010814376
0.0230970424589251	2.61392861333837
0.0269465495354126	2.6156071087008
0.0307960566119001	2.61728605213792
0.0346455636883876	2.61896499557504
0.0384950707648751	2.62064393901216
0.0423445778413627	2.62232288244928
0.0461940849178502	2.6240018258864
0.0500435919943377	2.62568076932353
0.0538930990708252	2.62735971276065
0.0577426061473127	2.62903865619777
0.0615921132238002	2.63071759963489
0.0654416203002877	2.63239654307201
0.0692911273767753	2.63407548650913
0.0731406344532628	2.63575442994625
0.0769901415297503	2.63743337338338
0.0808396486062378	2.6391123168205
0.0846891556827253	2.64079126025762
0.0885386627592128	2.64247020369474
0.0923881698357003	2.64414914713186
0.0962376769121879	2.64582809056898
0.100087183988675	2.64750703400611
0.103936691065163	2.64918597744323
0.10778619814165	2.65086492088035
0.111635705218138	2.65254386431747
0.115485212294625	2.65422280775459
0.119334719371113	2.65590175119171
0.1231842264476	2.65758986291827
0.127033733524088	2.65930184624507
0.130883240600575	2.66101688039337
0.134732747677063	2.66273191454166
0.138582254753551	2.66444694868996
0.142431761830038	2.66616198283825
0.146281268906526	2.66787701698655
0.150130775983013	2.66959205113484
0.153980283059501	2.67130708528314
0.157829790135988	2.67302211943143
0.161679297212476	2.67473715357973
0.165528804288963	2.67645218772803
0.169378311365451	2.67816722187632
0.173227818441938	2.67988225602462
0.177077325518426	2.68159729017291
0.180926832594913	2.68331232432121
0.184776339671401	2.6850273584695
0.188625846747888	2.6867423926178
0.192475353824376	2.6884574267661
0.196324860900863	2.69017246091439
0.200174367977351	2.69188749506269
0.204023875053838	2.69360252921098
0.207873382130326	2.69531756335928
0.211722889206813	2.69703259750757
0.215572396283301	2.69874763165587
0.219421903359788	2.70046266580416
0.223271410436276	2.70218188788082
0.227120917512763	2.70392698798809
0.230970424589251	2.70567886405195
0.234819931665738	2.70743074011582
0.238669438742226	2.70918261617968
0.242518945818713	2.71093449224355
0.246368452895201	2.71268636830741
0.250217959971688	2.71443824437128
0.254067467048176	2.71619012043514
0.257916974124663	2.71794199649901
0.261766481201151	2.71969387256287
0.265615988277638	2.72144574862674
0.269465495354126	2.7231976246906
0.273315002430614	2.72494950075447
0.277164509507101	2.72670137681834
0.281014016583589	2.7284532528822
0.284863523660076	2.73020512894607
0.288713030736564	2.73195700500993
0.292562537813051	2.7337088810738
0.296412044889539	2.73546075713766
0.300261551966026	2.73721263320153
0.304111059042514	2.73896450926539
0.307960566119001	2.74071638532926
0.311810073195489	2.74246826139312
0.315659580271976	2.74422013745699
0.319509087348464	2.74597201352085
0.323358594424951	2.74772392118695
0.327208101501439	2.74950171644647
0.331057608577926	2.75129120215767
0.334907115654414	2.75308068786888
0.338756622730901	2.75487017358008
0.342606129807389	2.75665965929128
0.346455636883876	2.75844914500248
0.350305143960364	2.76023863071368
0.354154651036851	2.76202811642488
0.358004158113339	2.76381760213609
0.361853665189826	2.76560708784729
0.365703172266314	2.76739657355849
0.369552679342801	2.76918605926969
0.373402186419289	2.77097554498089
0.377251693495776	2.77276503069209
0.381101200572264	2.77455451640329
0.384950707648751	2.7763440021145
0.388800214725239	2.7781334878257
0.392649721801726	2.7799229735369
0.396499228878214	2.7817124592481
0.400348735954701	2.7835019449593
0.404198243031189	2.7852914306705
0.408047750107677	2.78708091638171
0.411897257184164	2.78887040209291
0.415746764260652	2.79065988780411
0.419596271337139	2.79244937351531
0.423445778413627	2.79423885922651
0.427295285490114	2.79604786914466
0.431144792566602	2.79787351205785
0.434994299643089	2.79970139200579
0.438843806719577	2.80152927195372
0.442693313796064	2.80335715190166
0.446542820872552	2.80518503184959
0.450392327949039	2.80701291179753
0.454241835025527	2.80884079174546
0.458091342102014	2.8106686716934
0.461940849178502	2.81249655164133
0.465790356254989	2.81432443158926
0.469639863331477	2.8161523115372
0.473489370407964	2.81798019148513
0.477338877484452	2.81980807143307
0.481188384560939	2.821635951381
0.485037891637427	2.82346383132894
0.488887398713914	2.82529171127687
0.492736905790402	2.82711959122481
0.496586412866889	2.82894747117274
0.500435919943377	2.83077535112067
0.504285427019864	2.83260323106861
0.508134934096352	2.83443111101654
0.511984441172839	2.83625899096448
0.515833948249327	2.83808687091241
0.519683455325815	2.83991475086035
0.523532962402302	2.84174263080828
0.52738246947879	2.84358442321981
0.531231976555277	2.84544583768256
0.535081483631765	2.8473129136523
0.538930990708252	2.84917998962203
0.54278049778474	2.85104706559176
0.546630004861227	2.85291414156149
0.550479511937715	2.85478121753122
0.554329019014202	2.85664829350096
0.55817852609069	2.85851536947069
0.562028033167177	2.86038244544042
0.565877540243665	2.86224952141015
0.569727047320152	2.86411659737988
0.57357655439664	2.86598367334962
0.577426061473127	2.86785074931935
0.581275568549615	2.86971782528908
0.585125075626102	2.87158490125881
0.58897458270259	2.87345197722855
0.592824089779077	2.87531905319828
0.596673596855565	2.87718612916801
0.600523103932052	2.87905320513774
0.60437261100854	2.88092028110747
0.608222118085027	2.88278735707721
0.612071625161515	2.88465443304694
0.615921132238002	2.88652150901667
0.61977063931449	2.8883885849864
0.623620146390977	2.89025566095613
0.627469653467465	2.89213189649604
0.631319160543952	2.89402865801714
0.63516866762044	2.89593574933536
0.639018174696927	2.89784284065358
