# lineages over age (year) (exp.sim_8_kappa_0_c1)
# LTT of model 'exp.sim_8_kappa_0_c1'
#
# exp.sim_8_kappa_0_c1
age	LTT
0	0
0.00582777706038721	155.459955727769
0.0116555541207744	310.618184315966
0.0174833311811616	465.454309091343
0.0233111082415488	619.948008173679
0.029138885301936	774.078930447206
0.0349666623623233	927.826822277919
0.0407944394227105	1081.17148879352
0.0466222164830977	1234.09278818139
0.0524499935434849	1386.57067511749
0.0582777706038721	1538.58517479681
0.0641055476642593	1690.11612482176
0.0699333247246465	1841.14301960482
0.0757611017850337	1991.64584288983
0.0815888788454209	2141.60507913083
0.0874166559058081	2291.00131376305
0.0932444329661954	2439.81524847136
0.0990722100265826	2588.02783455813
0.10489998708697	2735.62011409876
0.110727764147357	2882.57327898312
0.116555541207744	3028.86881788572
0.122383318268131	3174.48830751082
0.128211095328519	3319.41351440616
0.134038872388906	3463.62653966129
0.139866649449293	3607.10956892652
0.14569442650968	3749.84502371934
0.151522203570067	3891.81568833471
0.157349980630455	4033.00442735048
0.163177757690842	4173.39425964634
0.169005534751229	4312.9679604924
0.174833311811616	4451.70858701525
0.180661088872004	4589.59998440112
0.186488865932391	4726.62645099821
0.192316642992778	4862.77235403098
0.198144420053165	4998.02246534926
0.203972197113552	5132.36194736536
0.20979997417394	5265.77602445592
0.215627751234327	5398.25039014003
0.221455528294714	5529.77111934286
0.227283305355101	5660.32434105288
0.233111082415488	5789.89672102792
0.238938859475876	5918.47528854892
0.244766636536263	6046.04711806787
0.25059441359665	6172.59989091958
0.256422190657037	6298.12162574682
0.262249967717424	6422.60034579785
0.268077744777812	6546.02412632288
0.273905521838199	6668.38124340801
0.279733298898586	6789.66050882221
0.285561075958973	6909.85168523465
0.291388853019361	7028.94479728606
0.297216630079748	7146.92988277268
0.303044407140135	7263.79780547167
0.308872184200522	7379.53964306178
0.314699961260909	7494.14647399169
0.320527738321297	7607.61027659791
0.326355515381684	7719.92318892498
0.332183292442071	7831.07733664882
0.338011069502458	7941.06581875204
0.343838846562845	8049.88183426499
0.349666623623233	8157.51855604889
0.35549440068362	8263.97020268033
0.361322177744007	8369.23102378264
0.367149954804394	8473.29479664195
0.372977731864781	8576.15591781636
0.378805508925169	8677.80914533223
0.384633285985556	8778.24973775141
0.390461063045943	8877.47400093622
0.39628884010633	8975.47818689118
0.402116617166717	9072.25862483079
0.407944394227105	9167.81264104368
0.413772171287492	9262.1374910542
0.419599948347879	9355.23055257931
0.425427725408266	9447.09014488055
0.431255502468654	9537.71449944192
0.437083279529041	9627.1020157483
0.442911056589428	9715.25197401716
0.448738833649815	9802.16354969875
0.454566610710202	9887.83613247887
0.46039438777059	9972.26992745202
0.466222164830977	10055.4647872286
0.472049941891364	10137.420101753
0.477877718951751	10218.13609238
0.483705496012138	10297.6136011849
0.489533273072526	10375.8538357807
0.495361050132913	10452.8586784543
0.5011888271933	10528.629858455
0.507016604253687	10603.1694577095
0.512844381314075	10676.4801585712
0.518672158374462	10748.5644747823
0.524499935434849	10819.4253172126
0.530327712495236	10889.0661213258
0.536155489555623	10957.4901389952
0.541983266616011	11024.7010624838
0.547811043676398	11090.703031887
0.553638820736785	11155.499989417
0.559466597797172	11219.0963595145
0.565294374857559	11281.4968578621
0.571122151917947	11342.7052345382
0.576949928978334	11402.7254186318
0.582777706038721	11461.562513915
0.588605483099108	11519.2216490812
0.594433260159495	11575.7085142678
0.600261037219883	11631.0290185957
0.60608881428027	11685.1888369631
0.611916591340657	11738.1942421036
0.617744368401044	11790.0516511129
0.623572145461431	11840.767236065
0.629399922521819	11890.3478011627
0.635227699582206	11938.8002220531
0.641055476642593	11986.1311195372
0.64688325370298	12032.3477786338
0.652711030763368	12077.457484982
0.658538807823755	12121.4672605479
