# psi (1/year) over age (year) (exp.sim_2_kappa_0_c1)
# psi of model 'exp.sim_2_kappa_0_c1'
#
# exp.sim_2_kappa_0_c1
age	psi
0	0.0425814229226982
0.00296008999664624	0.0425715591041858
0.00592017999329249	0.0425616952856734
0.00888026998993873	0.042551831467161
0.011840359986585	0.0425419676486486
0.0148004499832312	0.0425321038301362
0.0177605399798775	0.0425222400116237
0.0207206299765237	0.0425123761931113
0.02368071997317	0.0425025123745989
0.0266408099698162	0.0424926485560865
0.0296008999664624	0.0424827847375741
0.0325609899631087	0.0424729209190617
0.0355210799597549	0.0424630571005493
0.0384811699564012	0.0424533660064978
0.0414412599530474	0.0424437071093456
0.0444013499496937	0.0424340491915188
0.0473614399463399	0.042424391273692
0.0503215299429862	0.0424147333558653
0.0532816199396324	0.0424050754380385
0.0562417099362786	0.0423954175202118
0.0592017999329249	0.042385759602385
0.0621618899295711	0.0423761016845582
0.0651219799262174	0.0423664437667315
0.0680820699228636	0.0423567858489047
0.0710421599195099	0.0423471279310779
0.0740022499161561	0.0423374700132512
0.0769623399128024	0.0423278120954244
0.0799224299094486	0.0423181541775977
0.0828825199060948	0.0423084962597709
0.0858426099027411	0.0422988383419441
0.0888026998993873	0.0422891804241174
0.0917627898960336	0.0422795225062906
0.0947228798926798	0.0422698645884639
0.0976829698893261	0.0422602066706371
0.100643059885972	0.0422505487528103
0.103603149882619	0.0422408908349836
0.106563239879265	0.0422312329171568
0.109523329875911	0.04222157499933
0.112483419872557	0.0422119170815033
0.115443509869204	0.0422022591636765
0.11840359986585	0.0421926012458498
0.121363689862496	0.042182943328023
0.124323779859142	0.0421732854101962
0.127283869855788	0.0421636274923695
0.130243959852435	0.0421539695745427
0.133204049849081	0.0421443116567159
0.136164139845727	0.0421346537388892
0.139124229842373	0.0421251432335506
0.14208431983902	0.0421156826679056
0.145044409835666	0.0421062263527239
0.148004499832312	0.0420967700375422
0.150964589828958	0.0420873137223605
0.153924679825605	0.0420778574071788
0.156884769822251	0.0420684010919971
0.159844859818897	0.0420589447768154
0.162804949815543	0.0420494884616337
0.16576503981219	0.0420400321464519
0.168725129808836	0.0420305758312702
0.171685219805482	0.0420211195160885
0.174645309802128	0.0420116632009068
0.177605399798775	0.0420022068857251
0.180565489795421	0.0419927505705434
0.183525579792067	0.0419832942553617
0.186485669788713	0.04197383794018
0.18944575978536	0.0419643816249983
0.192405849782006	0.0419549253098166
0.195365939778652	0.0419454689946349
0.198326029775298	0.0419360126794532
0.201286119771945	0.0419265563642715
0.204246209768591	0.0419171000490898
0.207206299765237	0.0419076437339081
0.210166389761883	0.0418981874187264
0.21312647975853	0.0418887311035447
0.216086569755176	0.041879274788363
0.219046659751822	0.0418698184731813
0.222006749748468	0.0418603621579996
0.224966839745115	0.0418509058428179
0.227926929741761	0.0418414495276362
0.230887019738407	0.0418319932124545
0.233847109735053	0.0418225368972727
0.2368071997317	0.041813080582091
0.239767289728346	0.0418037484591464
0.242727379724992	0.0417944810434363
0.245687469721638	0.0417852221225778
0.248647559718285	0.0417759632017193
0.251607649714931	0.0417667042808609
0.254567739711577	0.0417574453600024
0.257527829708223	0.0417481864391439
0.26048791970487	0.0417389275182854
0.263448009701516	0.0417296685974269
0.266408099698162	0.0417204096765684
0.269368189694808	0.0417111507557099
0.272328279691454	0.0417018918348515
0.275288369688101	0.041692632913993
0.278248459684747	0.0416833739931345
0.281208549681393	0.041674115072276
0.284168639678039	0.0416648561514175
0.287128729674686	0.041655597230559
0.290088819671332	0.0416463383097005
0.293048909667978	0.0416370793888421
0.296008999664624	0.0416278204679836
0.298969089661271	0.0416185615471251
0.301929179657917	0.0416093026262666
0.304889269654563	0.0416000437054081
0.307849359651209	0.0415907847845496
0.310809449647856	0.0415815258636912
0.313769539644502	0.0415722669428327
0.316729629641148	0.0415630080219742
0.319689719637794	0.0415537491011157
0.322649809634441	0.0415444901802572
0.325609899631087	0.0415352312593987
0.328569989627733	0.0415259723385402
0.331530079624379	0.0415167134176818
0.334490169621026	0.0415074544968233
0.337450259617672	0.0414981955759648
0.340410349614318	0.0414890396193412
0.343370439610964	0.0414799603250724
0.346330529607611	0.0414708946780612
0.349290619604257	0.0414618290310501
0.352250709600903	0.0414527633840389
0.355210799597549	0.0414436977370277
0.358170889594196	0.0414346320900166
0.361130979590842	0.0414255664430054
0.364091069587488	0.0414165007959942
0.367051159584134	0.041407435148983
0.370011249580781	0.0413983695019719
0.372971339577427	0.0413893038549607
0.375931429574073	0.0413802382079495
0.378891519570719	0.0413711725609384
0.381851609567366	0.0413621069139272
0.384811699564012	0.041353041266916
0.387771789560658	0.0413439756199049
0.390731879557304	0.0413349099728937
0.39369196955395	0.0413258443258825
0.396652059550597	0.0413167786788714
0.399612149547243	0.0413077130318602
0.402572239543889	0.041298647384849
0.405532329540535	0.0412895817378379
0.408492419537182	0.0412805160908267
0.411452509533828	0.0412714504438155
0.414412599530474	0.0412623847968044
0.41737268952712	0.0412533191497932
0.420332779523767	0.041244253502782
0.423292869520413	0.0412351878557709
0.426252959517059	0.0412261222087597
0.429213049513705	0.0412170565617485
0.432173139510352	0.0412079909147374
0.435133229506998	0.0411989252677262
0.438093319503644	0.041189859620715
0.44105340950029	0.0411808776064377
0.444013499496937	0.0411719815535787
0.446973589493583	0.0411631051459512
0.449933679490229	0.0411542287383237
0.452893769486875	0.0411453523306961
0.455853859483522	0.0411364759230686
0.458813949480168	0.041127599515441
0.461774039476814	0.0411187231078135
0.46473412947346	0.0411098467001859
0.467694219470107	0.0411009702925584
0.470654309466753	0.0410920938849308
0.473614399463399	0.0410832174773033
0.476574489460045	0.0410743410696757
0.479534579456692	0.0410654646620482
0.482494669453338	0.0410565882544206
0.485454759449984	0.0410477118467931
0.48841484944663	0.0410388354391656
0.491374939443277	0.041029959031538
0.494335029439923	0.0410210826239105
0.497295119436569	0.0410122062162829
0.500255209433215	0.0410033298086554
0.503215299429862	0.0409944534010278
0.506175389426508	0.0409855769934003
0.509135479423154	0.0409767005857727
0.5120955694198	0.0409678241781452
0.515055659416446	0.0409589477705176
0.518015749413093	0.0409500713628901
0.520975839409739	0.0409411949552625
0.523935929406385	0.040932318547635
0.526896019403031	0.0409234421400075
0.529856109399678	0.0409145657323799
0.532816199396324	0.0409056893247524
0.53577628939297	0.0408968129171248
0.538736379389616	0.0408879365094973
0.541696469386263	0.0408791262074591
0.544656559382909	0.0408704086599598
0.547616649379555	0.0408617175414689
0.550576739376201	0.040853026422978
0.553536829372848	0.0408443353044872
0.556496919369494	0.0408356441859963
0.55945700936614	0.0408269530675055
0.562417099362786	0.0408182619490146
0.565377189359433	0.0408095708305237
0.568337279356079	0.0408008797120329
0.571297369352725	0.040792188593542
0.574257459349371	0.0407834974750512
0.577217549346018	0.0407748063565603
0.580177639342664	0.0407661152380695
0.58313772933931	0.0407574241195786
0.586097819335956	0.0407487330010877
0.589057909332603	0.0407400418825969
0.592017999329249	0.040731350764106
0.594978089325895	0.0407226596456152
0.597938179322541	0.0407139685271243
0.600898269319188	0.0407052774086334
0.603858359315834	0.0406965862901426
0.60681844931248	0.0406878951716517
0.609778539309126	0.0406792040531609
0.612738629305772	0.04067051293467
0.615698719302419	0.0406618218161791
0.618658809299065	0.0406531306976883
0.621618899295711	0.0406444395791974
0.624578989292358	0.0406357484607066
0.627539079289004	0.0406270573422157
0.63049916928565	0.0406183662237249
0.633459259282296	0.040609675105234
0.636419349278943	0.0406009839867431
0.639379439275589	0.0405922928682523
0.642339529272235	0.0405836520439024
0.645299619268881	0.0405751084053455
0.648259709265527	0.0405665987082031
0.651219799262174	0.0405580890110608
0.65417988925882	0.0405495793139185
0.657139979255466	0.0405410696167762
0.660100069252113	0.0405325599196339
0.663060159248759	0.0405240502224916
0.666020249245405	0.0405155405253493
0.668980339242051	0.040507030828207
0.671940429238697	0.0404985211310646
0.674900519235344	0.0404900114339223
0.67786060923199	0.04048150173678
0.680820699228636	0.0404729920396377
0.683780789225282	0.0404644823424954
0.686740879221929	0.0404559726453531
0.689700969218575	0.0404474629482107
0.692661059215221	0.0404389532510684
0.695621149211867	0.0404304435539261
0.698581239208514	0.0404219338567838
0.70154132920516	0.0404134241596415
0.704501419201806	0.0404049144624992
0.707461509198452	0.0403964047653569
0.710421599195099	0.0403878950682146
0.713381689191745	0.0403793853710722
0.716341779188391	0.0403708756739299
0.719301869185037	0.0403623659767876
0.722261959181684	0.0403538562796453
0.72522204917833	0.040345346582503
0.728182139174976	0.0403368368853607
0.731142229171622	0.0403283271882184
0.734102319168269	0.040319817491076
0.737062409164915	0.0403113077939337
0.740022499161561	0.0403027980967914
0.742982589158207	0.0402943245127468
0.745942679154854	0.040285950322128
0.7489027691515	0.0402776182592836
0.751862859148146	0.0402692861964392
0.754822949144792	0.0402609541335948
0.757783039141439	0.0402526220707504
0.760743129138085	0.040244290007906
0.763703219134731	0.0402359579450616
0.766663309131377	0.0402276258822172
0.769623399128023	0.0402192938193729
0.77258348912467	0.0402109617565285
0.775543579121316	0.0402026296936841
0.778503669117962	0.0401942976308397
0.781463759114609	0.0401859655679953
0.784423849111255	0.0401776335051509
0.787383939107901	0.0401693014423065
0.790344029104547	0.0401609693794621
0.793304119101193	0.0401526373166177
0.79626420909784	0.0401443052537733
0.799224299094486	0.0401359731909289
0.802184389091132	0.0401276411280845
0.805144479087778	0.0401193090652401
0.808104569084425	0.0401109770023957
0.811064659081071	0.0401026449395513
0.814024749077717	0.0400943128767069
0.816984839074363	0.0400859808138625
0.81994492907101	0.0400776487510181
0.822905019067656	0.0400693166881737
0.825865109064302	0.0400609846253294
0.828825199060948	0.040052652562485
0.831785289057595	0.0400443204996406
0.834745379054241	0.0400359884367962
0.837705469050887	0.0400276563739518
0.840665559047533	0.0400193243111074
0.84362564904418	0.0400110157286894
0.846585739040826	0.0400028066563223
0.849545829037472	0.0399946485197774
0.852505919034118	0.0399864903832324
0.855466009030765	0.0399783322466875
0.858426099027411	0.0399701741101426
0.861386189024057	0.0399620159735977
0.864346279020703	0.0399538578370527
0.86730636901735	0.0399456997005078
0.870266459013996	0.0399375415639629
0.873226549010642	0.039929383427418
0.876186639007288	0.0399212252908731
0.879146729003935	0.0399130671543281
0.882106819000581	0.0399049090177832
0.885066908997227	0.0398967508812383
0.888026998993873	0.0398885927446934
0.890987088990519	0.0398804346081484
0.893947178987166	0.0398722764716035
0.896907268983812	0.0398641183350586
0.899867358980458	0.0398559601985137
0.902827448977105	0.0398478020619688
0.905787538973751	0.0398396439254238
0.908747628970397	0.0398314857888789
0.911707718967043	0.039823327652334
0.914667808963689	0.0398151695157891
0.917627898960336	0.0398070113792442
0.920587988956982	0.0397988532426992
0.923548078953628	0.0397906951061543
0.926508168950274	0.0397825369696094
0.929468258946921	0.0397743788330645
0.932428348943567	0.0397662206965195
0.935388438940213	0.0397580625599746
0.938348528936859	0.0397499044234297
0.941308618933506	0.0397417462868848
0.944268708930152	0.0397336004675832
0.947228798926798	0.0397255523111256
0.950188888923444	0.0397175644702837
0.953148978920091	0.0397095766294418
0.956109068916737	0.0397015887885999
0.959069158913383	0.039693600947758
0.962029248910029	0.0396856131069162
0.964989338906676	0.0396776252660743
0.967949428903322	0.0396696374252324
0.970909518899968	0.0396616495843905
0.973869608896614	0.0396536617435486
0.976829698893261	0.0396456739027067
0.979789788889907	0.0396376860618649
0.982749878886553	0.039629698221023
0.985709968883199	0.0396217103801811
0.988670058879846	0.0396137225393392
0.991630148876492	0.0396057346984973
0.994590238873138	0.0395977468576554
0.997550328869784	0.0395897590168135
1.00051041886643	0.0395817711759717
1.00347050886308	0.0395737833351298
1.00643059885972	0.0395657954942879
1.00939068885637	0.039557807653446
1.01235077885302	0.0395498198126041
1.01531086884966	0.0395418319717622
1.01827095884631	0.0395338441309204
1.02123104884295	0.0395258562900785
1.0241911388396	0.0395178684492366
1.02715122883625	0.0395098806083947
1.03011131883289	0.0395018927675528
1.03307140882954	0.0394939049267109
1.03603149882619	0.0394859170858691
1.03899158882283	0.0394779292450272
1.04195167881948	0.0394699414041853
1.04491176881612	0.0394619561110535
1.04787185881277	0.0394540647916509
1.05083194880942	0.0394462436917019
1.05379203880606	0.0394384225917529
1.05675212880271	0.0394306014918039
1.05971221879936	0.0394227803918549
1.062672308796	0.039414959291906
1.06563239879265	0.039407138191957
1.06859248878929	0.039399317092008
1.07155257878594	0.039391495992059
1.07451266878259	0.03938367489211
1.07747275877923	0.0393758537921611
1.08043284877588	0.0393680326922121
1.08339293877253	0.0393602115922631
1.08635302876917	0.0393523904923141
1.08931311876582	0.0393445693923651
1.09227320876246	0.0393367482924162
1.09523329875911	0.0393289271924672
1.09819338875576	0.0393211060925182
1.1011534787524	0.0393132849925692
1.10411356874905	0.0393054638926202
1.1070736587457	0.0392976427926713
1.11003374874234	0.0392898216927223
1.11299383873899	0.0392820005927733
1.11595392873563	0.0392741794928243
1.11891401873228	0.0392663583928753
1.12187410872893	0.0392585372929264
1.12483419872557	0.0392507161929774
1.12779428872222	0.0392428950930284
1.13075437871887	0.0392350739930794
1.13371446871551	0.0392272528931304
1.13667455871216	0.0392194317931815
1.1396346487088	0.0392116106932325
1.14259473870545	0.0392037895932835
1.1455548287021	0.0391959684933345
1.14851491869874	0.0391882294154311
1.15147500869539	0.0391805663111479
1.15443509869204	0.039172908471486
1.15739518868868	0.0391652506318241
1.16035527868533	0.0391575927921622
1.16331536868197	0.0391499349525003
1.16627545867862	0.0391422771128384
1.16923554867527	0.0391346192731765
1.17219563867191	0.0391269614335146
1.17515572866856	0.0391193035938527
1.17811581866521	0.0391116457541908
1.18107590866185	0.0391039879145289
1.1840359986585	0.039096330074867
1.18699608865514	0.0390886722352051
1.18995617865179	0.0390810143955432
1.19291626864844	0.0390733565558813
1.19587635864508	0.0390656987162194
1.19883644864173	0.0390580408765575
1.20179653863838	0.0390503830368956
1.20475662863502	0.0390427251972337
1.20771671863167	0.0390350673575718
1.21067680862831	0.0390274095179099
1.21363689862496	0.039019751678248
1.21659698862161	0.0390120938385861
1.21955707861825	0.0390044359989242
1.2225171686149	0.0389967781592623
1.22547725861154	0.0389891203196004
1.22843734860819	0.0389814624799385
1.23139743860484	0.0389738046402765
1.23435752860148	0.0389661468006146
1.23731761859813	0.0389584889609527
1.24027770859478	0.0389508311212908
1.24323779859142	0.0389431732816289
1.24619788858807	0.038935515441967
1.24915797858472	0.0389279258082839
1.25211806858136	0.0389204149489959
1.25507815857801	0.0389129169616706
1.25803824857465	0.0389054189743453
1.2609983385713	0.03889792098702
1.26395842856795	0.0388904229996946
1.26691851856459	0.0388829250123693
1.26987860856124	0.038875427025044
1.27283869855789	0.0388679290377187
1.27579878855453	0.0388604310503934
1.27875887855118	0.0388529330630681
1.28171896854782	0.0388454350757428
1.28467905854447	0.0388379370884175
1.28763914854112	0.0388304391010922
1.29059923853776	0.0388229411137669
1.29355932853441	0.0388154431264416
1.29651941853105	0.0388079451391163
1.2994795085277	0.038800447151791
1.30243959852435	0.0387929491644657
1.30539968852099	0.0387854511771404
1.30835977851764	0.038777953189815
1.31131986851429	0.0387704552024897
1.31427995851093	0.0387629572151644
1.31724004850758	0.0387554592278391
1.32020013850423	0.0387479612405138
1.32316022850087	0.0387404632531885
1.32612031849752	0.0387329652658632
1.32908040849416	0.0387254672785379
1.33204049849081	0.0387179692912126
1.33500058848746	0.0387104713038873
1.3379606784841	0.038702973316562
1.34092076848075	0.0386954753292367
1.34388085847739	0.0386879773419114
1.34684094847404	0.0386804793545861
1.34980103847069	0.0386730371785556
1.35276112846733	0.0386656746670209
1.35572121846398	0.0386583331952204
1.35868130846063	0.0386509917234199
1.36164139845727	0.0386436502516195
1.36460148845392	0.038636308779819
1.36756157845056	0.0386289673080185
1.37052166844721	0.038621625836218
1.37348175844386	0.0386142843644175
1.3764418484405	0.0386069428926171
1.37940193843715	0.0385996014208166
1.3823620284338	0.0385922599490161
1.38532211843044	0.0385849184772156
1.38828220842709	0.0385775770054151
1.39124229842373	0.0385702355336147
1.39420238842038	0.0385628940618142
1.39716247841703	0.0385555525900137
1.40012256841367	0.0385482111182132
1.40308265841032	0.0385408696464127
1.40604274840697	0.0385335281746123
1.40900283840361	0.0385261867028118
1.41196292840026	0.0385188452310113
1.4149230183969	0.0385115037592108
1.41788310839355	0.0385041622874103
1.4208431983902	0.0384968208156099
1.42380328838684	0.0384894793438094
1.42676337838349	0.0384821378720089
1.42972346838014	0.0384747964002084
1.43268355837678	0.0384674549284079
1.43564364837343	0.0384601134566075
1.43860373837007	0.038452771984807
1.44156382836672	0.0384454305130065
1.44452391836337	0.038438089041206
1.44748400836001	0.0384307475694055
1.45044409835666	0.038423450863902
1.45340418835331	0.0384162329176207
1.45636427834995	0.0384090446941871
1.4593243683466	0.0384018564707534
1.46228445834324	0.0383946682473197
1.46524454833989	0.038387480023886
1.46820463833654	0.0383802918004523
1.47116472833318	0.0383731035770186
1.47412481832983	0.0383659153535849
1.47708490832648	0.0383587271301513
1.48004499832312	0.0383515389067176
1.48300508831977	0.0383443506832839
1.48596517831641	0.0383371624598502
1.48892526831306	0.0383299742364165
1.49188535830971	0.0383227860129828
1.49484544830635	0.0383155977895492
1.497805538303	0.0383084095661155
1.50076562829965	0.0383012213426818
1.50372571829629	0.0382940331192481
1.50668580829294	0.0382868448958144
1.50964589828958	0.0382796566723807
1.51260598828623	0.038272468448947
1.51556607828288	0.0382652802255134
