# PSR (1/year) over age (year) (linear.sim_1_kappa_0_c1)
# PSR of model 'linear.sim_1_kappa_0_c1'
#
# linear.sim_1_kappa_0_c1
age	PSR
0	0
0.00686569587829202	0.00069065450979755
0.013731391756584	0.00138343121673845
0.0205970876348761	0.00208227500031244
0.0274627835131681	0.0027855214725121
0.0343284793914601	0.00349255968644302
0.0411941752697521	0.00420642477738564
0.0480598711480441	0.00492292560532226
0.0549255670263362	0.00564631171987973
0.0617912629046282	0.00637376554737967
0.0686569587829202	0.00710531500749667
0.0755226546612122	0.00784388366868338
0.0823883505395042	0.00858550399352254
0.0892540464177962	0.00933341018877254
0.0961197422960883	0.0100864155534506
0.10298543817438	0.010842780262462
0.109851134052672	0.0116070207461885
0.116716829930964	0.0123750573582133
0.123582525809256	0.0131474610578737
0.130448221687548	0.0139272749650243
0.13731391756584	0.0147108572519725
0.144179613444132	0.0154995854882993
0.151045309322424	0.0162951971986955
0.157911005200716	0.0170948314113857
0.164776701079008	0.0178998681580453
0.1716423969573	0.0187117715269465
0.178508092835592	0.0195279464636244
0.185373788713885	0.020349259317634
0.192239484592177	0.0211779452213383
0.199105180470469	0.02201110371377
0.205970876348761	0.0228488873627528
0.212836572227053	0.0236945718257187
0.219702268105345	0.024545183188867
0.226567963983637	0.0254006161025182
0.233433659861929	0.0262625164179102
0.240299355740221	0.027130977652261
0.247165051618513	0.0280044612266437
0.254030747496805	0.0288830684006363
0.260896443375097	0.0297692653776149
0.267762139253389	0.0306611825221799
0.274627835131681	0.0315584158837661
0.281493531009973	0.0324610645057484
0.288359226888265	0.033371486722801
0.295224922766557	0.0342877008126083
0.302090618644849	0.0352095123357459
0.308956314523141	0.036137019457211
0.315822010401433	0.0370715713450651
0.322687706279725	0.0380128702086573
0.329553402158017	0.0389600107969601
0.336419098036309	0.0399130916584483
0.343284793914601	0.040872163483916
0.350150489792893	0.0418388313898497
0.357016185671185	0.0428119993660574
0.363881881549477	0.043791340419669
0.370747577427769	0.0447769025407818
0.377613273306061	0.045768783764689
0.384478969184353	0.0467674238247202
0.391344665062645	0.0477736481115421
0.398210360940937	0.048786326285867
0.405076056819229	0.0498055025940429
0.411941752697521	0.050831270880153
0.418807448575813	0.0518636737506331
0.425673144454105	0.052902803098716
0.432538840332397	0.0539491501998342
0.439404536210689	0.0550029532066532
0.446270232088981	0.0560635971181882
0.453135927967273	0.0571311344985657
0.460001623845565	0.0582056187740503
0.466867319723857	0.0592870928173421
0.473733015602149	0.0603756410992649
0.480598711480441	0.0614713026389291
0.487464407358733	0.0625741245446814
0.494330103237025	0.0636841873518947
0.501195799115317	0.0648015208932855
0.508061494993609	0.0659265370888984
0.514927190871901	0.0670590027383291
0.521792886750193	0.0681988321002795
0.528658582628485	0.0693460713190888
0.535524278506777	0.070500746743412
0.54238997438507	0.0716629298296607
0.549255670263362	0.07283265886795
0.556121366141654	0.0740099760099153
0.562987062019946	0.075194922536209
0.569852757898238	0.0763875388279187
0.57671845377653	0.077587864338204
0.583584149654822	0.0787959375642249
0.590449845533114	0.0800117960193458
0.597315541411406	0.0812354762056495
0.604181237289698	0.0824670135867387
0.61104693316799	0.0837064425609175
0.617912629046282	0.0849537964346783
0.624778324924574	0.0862091073965661
0.631644020802866	0.0874724064914236
0.638509716681158	0.0887440887252922
0.64537541255945	0.0900239630388153
0.652241108437742	0.0913119647798042
0.659106804316034	0.092608120741962
0.665972500194326	0.093912456440516
0.672838196072618	0.0952249960889215
0.67970389195091	0.0965457625760053
0.686569587829202	0.0978747938588862
0.693435283707494	0.0992120949667226
0.700300979585786	0.100557695868478
0.707166675464078	0.101912074894283
0.71403237134237	0.103275255178612
0.720898067220662	0.104646841244979
0.727763763098954	0.106026847735905
0.734629458977246	0.107415303657079
0.741495154855538	0.108812209176262
0.74836085073383	0.110217705230294
0.755226546612122	0.111632728514314
0.762092242490414	0.113056274117893
0.768957938368706	0.114488371864763
0.775823634246998	0.115929045882852
0.78268933012529	0.117378401478299
0.789555026003582	0.118837567816783
0.796420721881874	0.120305352776836
0.803286417760166	0.121781779407568
0.810152113638458	0.123266868430979
0.81701780951675	0.124761806374893
0.823883505395042	0.126265706711583
0.830749201273334	0.127778295921497
0.837614897151626	0.129299704972908
0.844480593029918	0.130831307732119
0.85134628890821	0.132371661137096
0.858211984786502	0.133920751731431
0.865077680664794	0.135479732689483
0.871943376543086	0.137048045159165
0.878809072421378	0.138625134978658
0.88567476829967	0.140211962929631
0.892540464177962	0.141808425413503
0.899406160056255	0.143413696675121
0.906271855934547	0.145028913563549
0.913137551812839	0.146653658404743
0.920003247691131	0.148287239855478
0.926868943569423	0.149931373684255
0.933734639447715	0.151584522215618
0.940600335326007	0.153247201941532
0.947466031204299	0.154920013231891
0.954331727082591	0.156601697169141
0.961197422960883	0.158294024980532
0.968063118839175	0.159995441268515
0.974928814717467	0.161706863478487
0.981794510595759	0.163428082745888
0.988660206474051	0.165158844444294
0.995525902352343	0.166899895103725
1.00239159823063	0.168650196546679
1.00925729410893	0.170411119482252
1.01612298998722	0.172181169752079
1.02298868586551	0.17396200146983
1.0298543817438	0.175751957911543
1.03672007762209	0.177552731706717
1.04358577350039	0.179362771753872
1.05045146937868	0.181183492979029
1.05731716525697	0.18301377457815
1.06418286113526	0.184854437382459
1.07104855701355	0.186705094618197
1.07791425289185	0.188565706219929
1.08477994877014	0.190436858951655
1.09164564464843	0.192317456356981
1.09851134052672	0.194209174569929
1.10537703640502	0.196110472515279
1.11224273228331	0.198022128013422
1.1191084281616	0.199944216933854
1.12597412403989	0.201876016072215
1.13283981991818	0.203818743212328
1.13970551579648	0.205771486684105
1.14657121167477	0.207734083667841
1.15343690755306	0.209707829952966
1.16030260343135	0.211691480990729
1.16716829930964	0.213685105937419
1.17403399518794	0.215689799215229
1.18089969106623	0.217704594987449
1.18776538694452	0.219729454175101
1.19463108282281	0.221764987617518
1.2014967787011	0.223811065378141
1.2083624745794	0.225867313645798
1.21522817045769	0.227933753278778
1.22209386633598	0.230011054283474
1.22895956221427	0.232098776299607
1.23582525809256	0.234196761316254
1.24269095397086	0.236305020465952
1.24955664984915	0.238423861044998
1.25642234572744	0.240553434190364
1.26328804160573	0.242693318464221
1.27015373748402	0.244843560710724
1.27701943336232	0.247004166720503
1.28388512924061	0.249175165987266
1.2907508251189	0.251356999764341
1.29761652099719	0.25354925686725
1.30448221687548	0.25575191638681
1.31134791275378	0.257964970659225
1.31821360863207	0.260188448926492
1.32507930451036	0.262422346144636
1.33194500038865	0.264666678978783
1.33881069626694	0.266921429999777
1.34567639214524	0.269186744652068
1.35254208802353	0.271462572930117
1.35940778390182	0.273748797063353
1.36627347978011	0.276045419955765
1.3731391756584	0.278352443080284
1.3800048715367	0.280669838473268
1.38687056741499	0.282997622327129
1.39373626329328	0.28533576718583
1.40060195917157	0.287684272759498
1.40746765504986	0.290043124880321
1.41433335092816	0.292412298097367
1.42119904680645	0.294791786895512
1.42806474268474	0.2971815734771
1.43493043856303	0.299581628469898
1.44179613444132	0.301991938653646
1.44866183031962	0.304412486288728
1.45552752619791	0.306843236849576
1.4623932220762	0.309284166998332
1.46925891795449	0.311735423526051
1.47612461383278	0.314196853668486
1.48299030971108	0.316668404193138
1.48985600558937	0.319150035637243
1.49672170146766	0.321641714713539
1.50358739734595	0.324143420925004
1.51045309322424	0.326655112749954
1.51731878910254	0.32917676137305
1.52418448498083	0.331708420623545
1.53105018085912	0.334250192300443
1.53791587673741	0.336801809247262
1.5447815726157	0.339363229261321
1.551647268494	0.34193441683562
1.55851296437229	0.344515328655071
1.56537866025058	0.347106229152202
1.57224435612887	0.34970687693264
1.57911005200716	0.352317113850702
1.58597574788546	0.354936901767317
1.59284144376375	0.357566311453715
1.59970713964204	0.360205516747145
1.60657283552033	0.36285412345799
1.61343853139862	0.365512089767254
1.62030422727692	0.368179563270929
1.62716992315521	0.370856578522845
1.6340356190335	0.373542789720109
1.64090131491179	0.376238151457803
1.64776701079008	0.37894311702113
1.65463270666838	0.38165711890354
1.66149840254667	0.384380094044403
1.66836409842496	0.387112469068179
1.67522979430325	0.389853769471443
1.68209549018154	0.392603863970703
1.68896118605984	0.395363245742574
1.69582688193813	0.398131321985987
1.70269257781642	0.400908126773186
1.70955827369471	0.403693943487268
1.716423969573	0.406488232262685
1.7232896654513	0.409291324497906
1.73015536132959	0.41210297432708
1.73702105720788	0.414923004886381
1.74388675308617	0.417751743316982
1.75075244896446	0.420588616648619
1.75761814484276	0.42343407990003
1.76448384072105	0.426287639249886
1.77134953659934	0.429149466189361
1.77821523247763	0.432019409716701
1.78508092835592	0.434897389810183
1.79194662423422	0.437783429153136
1.79881232011251	0.44067728088563
1.8056780159908	0.443579121405952
1.81254371186909	0.446488609759988
1.81940940774739	0.449405921915864
1.82627510362568	0.452330753850393
1.83314079950397	0.455263238957329
1.84000649538226	0.458203115264016
1.84687219126055	0.461150444476667
1.85373788713885	0.464105090565972
1.86060358301714	0.467066923702198
1.86746927889543	0.470036019744338
1.87433497477372	0.473012038042689
1.88120067065201	0.475995252728484
1.88806636653031	0.478985194467946
1.8949320624086	0.48198212585415
1.90179775828689	0.484985719450183
1.90866345416518	0.487995950706804
1.91552915004347	0.491012850197592
1.92239484592177	0.494036073730837
1.92926054180006	0.497065886419584
1.93612623767835	0.500101908181167
1.94299193355664	0.503144103952341
1.94985762943493	0.506192559517121
1.95672332531323	0.509246934027985
1.96358902119152	0.512307296988491
1.97045471706981	0.515373550802712
1.9773204129481	0.518445450520549
1.98418610882639	0.521523127794159
1.99105180470469	0.52460635474181
1.99791750058298	0.527694974933985
2.00478319646127	0.530789049261499
2.01164889233956	0.533888407932726
2.01851458821785	0.536992871576905
2.02538028409615	0.540102468141418
2.03224597997444	0.543217074913628
2.03911167585273	0.546336494832925
2.04597737173102	0.54946070055684
2.05284306760931	0.55258966279833
2.05970876348761	0.555723154300741
2.0665744593659	0.558861075928203
2.07344015524419	0.562003432978112
2.08030585112248	0.565150067002438
2.08717154700077	0.568300821960772
2.09403724287907	0.571455602953662
2.10090293875736	0.574614438291241
2.10776863463565	0.577777080601753
2.11463433051394	0.580943431811239
2.12150002639223	0.584113413013506
2.12836572227053	0.587286988634625
2.13523141814882	0.590463960085228
2.14209711402711	0.593644221673651
2.1489628099054	0.596827667321745
2.15582850578369	0.600014258495306
2.16269420166199	0.603203835014336
2.16955989754028	0.606396268097044
2.17642559341857	0.609591450238382
2.18329128929686	0.612789303283304
2.19015698517515	0.615989730532382
2.19702268105345	0.619192575379182
2.20388837693174	0.622397729156947
2.21075407281003	0.625605084077213
2.21761976868832	0.628814583234657
