# PSR (1/year) over age (year) (exp.sim_4_kappa_0_c1)
# PSR of model 'exp.sim_4_kappa_0_c1'
#
# exp.sim_4_kappa_0_c1
age	PSR
0	0
0.0058176154793421	0.0688212081615261
0.0116352309586842	0.137520776781455
0.0174528464380263	0.206048667615698
0.0232704619173684	0.274355397927963
0.0290880773967105	0.342392188146965
0.0349056928760526	0.410111104998524
0.0407233083553947	0.477465199237625
0.0465409238347368	0.54440863716404
0.0523585393140789	0.610896825171771
0.058176154793421	0.676886526656006
0.0639937702727631	0.742335970680481
0.0698113857521052	0.807204951892098
0.0756290012314473	0.871454900633209
0.0814466167107894	0.935049021336402
0.0872642321901315	0.997952314218457
0.0930818476694736	1.06013164749505
0.0988994631488156	1.12155581145935
0.104717078628158	1.18217869295987
0.1105346941075	1.24197856335103
0.116352309586842	1.30093787758156
0.122169925066184	1.3590337802243
0.127987540545526	1.41624512328029
0.133805156024868	1.47255279385944
0.13962277150421	1.52793969994156
0.145440386983552	1.58239072348588
0.151258002462895	1.63589275709152
0.157075617942237	1.6884346165844
0.162893233421579	1.74000700031136
0.168710848900921	1.79060244780878
0.174528464380263	1.84021528603579
0.180346079859605	1.88884157101462
0.186163695338947	1.93647902546105
0.191981310818289	1.98312697298007
0.197798926297631	2.02878626938854
0.203616541776973	2.07344512214508
0.209434157256316	2.11709276736981
0.215251772735658	2.15975779761923
0.221069388215	2.20144872278927
0.226887003694342	2.24217304653341
0.232704619173684	2.28193935219738
0.238522234653026	2.32075723873134
0.244339850132368	2.35863724619625
0.25015746561171	2.39559078237017
0.255975081091052	2.43163005074213
0.261792696570394	2.46676798014865
0.267610312049736	2.50101815627729
0.273427927529079	2.53439475523114
0.279245543008421	2.56691247931888
0.285063158487763	2.59858648041919
0.290880773967105	2.62943233329939
0.296698389446447	2.65946597055137
0.302516004925789	2.68870228203343
0.308333620405131	2.71711221036084
0.314151235884473	2.74475101583179
0.319968851363815	2.77164154147202
0.325786466843157	2.7978008361332
0.3316040823225	2.82324589715241
0.337421697801842	2.84799378636605
0.343239313281184	2.87206155397564
0.349056928760526	2.89546620533164
0.354874544239868	2.91822465694428
0.36069215971921	2.94035373126924
0.366509775198552	2.96187014221726
0.372327390677894	2.98279043161331
0.378145006157236	3.00313096568837
0.383962621636578	3.02290791540888
0.389780237115921	3.04213723875269
0.395597852595263	3.06083466483709
0.401415468074605	3.07901567980427
0.407233083553947	3.09666031560195
0.413050699033289	3.11379644317018
0.418868314512631	3.13045648183784
0.424685929991973	3.14665789920495
0.430503545471315	3.1624145543016
0.436321160950657	3.17774062853375
0.442138776429999	3.19264946253735
0.447956391909342	3.2071545040757
0.453774007388684	3.22126859935326
0.459591622868026	3.23500446739473
0.465409238347368	3.24837442629343
0.47122685382671	3.26139049569526
0.477044469306052	3.27406445105208
0.482862084785394	3.28640772370755
0.488679700264736	3.29843130749931
0.494497315744078	3.31014623354176
0.50031493122342	3.32156269983143
0.506132546702762	3.33267258877728
0.511950162182105	3.34346883385675
0.517767777661447	3.35398792168317
0.523585393140789	3.36424646497803
0.529403008620131	3.37425358960897
0.535220624099473	3.3840181457258
0.541038239578815	3.39354871295537
0.546855855058157	3.40285354620183
0.552673470537499	3.41194077715206
0.558491086016841	3.42081833161264
0.564308701496183	3.42949340397527
0.570126316975526	3.43797367703058
0.575943932454868	3.44626599845629
0.58176154793421	3.45437723640703
0.587579163413552	3.46231412279105
0.593396778892894	3.47008303332735
0.599214394372236	3.47769002205371
0.605032009851578	3.48513844769752
0.61084962533092	3.49239198125363
0.616667240810262	3.49948630077649
0.622484856289604	3.50644031786984
0.628302471768946	3.51325935082724
0.634120087248289	3.51994809558283
0.639937702727631	3.5265118850878
0.645755318206973	3.53295512618881
0.651572933686315	3.53928243570718
0.657390549165657	3.54549831203012
0.663208164644999	3.55160687823434
0.669025780124341	3.55761236537556
0.674843395603683	3.56351858000765
0.680661011083025	3.56932926421304
0.686478626562367	3.57504818247446
0.69229624204171	3.58067889871089
0.698113857521052	3.58622472039031
0.703931473000394	3.5916890837797
0.709749088479736	3.59704277712705
0.715566703959078	3.60229675998482
0.72138431943842	3.60747283075111
0.727201934917762	3.61257828260978
0.733019550397104	3.61761561224863
0.738837165876446	3.62258775629661
0.744654781355788	3.62749724857452
0.750472396835131	3.63234631428162
0.756290012314473	3.63713740850879
0.762107627793815	3.64187292379999
0.767925243273157	3.64655503624863
0.773742858752499	3.65118586789658
0.779560474231841	3.65576743346351
0.785378089711183	3.66030154653375
0.791195705190525	3.66479036023972
0.797013320669867	3.66923548701063
0.802830936149209	3.67363872880004
0.808648551628552	3.67798519099592
0.814466167107894	3.68226121254351
0.820283782587236	3.68648840364896
0.826101398066578	3.69067915982236
0.83191901354592	3.69483473131054
0.837736629025262	3.69895659447609
0.843554244504604	3.70304626124224
0.849371859983946	3.70710491064255
0.855189475463288	3.71113375272355
0.86100709094263	3.71513420282386
0.866824706421973	3.71910728665721
0.872642321901315	3.72305405776562
0.878459937380657	3.72697567182117
0.884277552859999	3.73087318540833
0.890095168339341	3.73474760988054
0.895912783818683	3.73859991320142
0.901730399298025	3.74243097191921
0.907548014777367	3.7462384551051
0.913365630256709	3.74999045244908
0.919183245736051	3.75370458117904
0.925000861215393	3.75739996372052
0.930818476694736	3.76107711783982
0.936636092174078	3.76473702902892
0.94245370765342	3.76838045711261
0.948271323132762	3.77200781824726
0.954088938612104	3.77562018454295
0.959906554091446	3.77921779876222
0.965724169570788	3.78280164061161
0.97154178505013	3.78637205090708
0.977359400529472	3.78992976788155
0.983177016008814	3.7934752769457
0.988994631488156	3.79700906728288
0.994812246967499	3.80053174479922
1.00062986244684	3.80404379439154
1.00644747792618	3.80754556289739
1.01226509340552	3.81101154348932
1.01808270888487	3.81444303143371
1.02390032436421	3.81785954802288
1.02971793984355	3.82126667240886
1.03553555532289	3.82466480009445
1.04135317080224	3.82805438279415
1.04717078628158	3.83143580575325
1.05298840176092	3.83480943900233
1.05880601724026	3.83817563794889
1.0646236327196	3.84153474394633
1.07044124819895	3.84488708484133
1.07625886367829	3.84823296618488
1.08207647915763	3.85157269675548
1.08789409463697	3.85490656995487
1.09371171011631	3.85823486470827
1.09952932559566	3.86155784886805
1.105346941075	3.86487577964689
1.11116455655434	3.86817527950686
1.11698217203368	3.8714422382561
1.12279978751302	3.87469097249499
1.12861740299237	3.87793475117315
1.13443501847171	3.88117378968919
1.14025263395105	3.88440834793879
