# lambda (1/year) over age (year) (exp.sim_4_kappa_0_c1)
# lambda of model 'exp.sim_4_kappa_0_c1'
#
# exp.sim_4_kappa_0_c1
age	lambda
0	7.43198148044758
0.0058176154793421	7.4367303280387
0.0116352309586842	7.44147917562983
0.0174528464380263	7.44622802322096
0.0232704619173684	7.45097687081208
0.0290880773967105	7.45572571840321
0.0349056928760526	7.46047456599434
0.0407233083553947	7.46522341358547
0.0465409238347368	7.46997226117659
0.0523585393140789	7.47472110876772
0.058176154793421	7.47946995635885
0.0639937702727631	7.48421880394998
0.0698113857521052	7.4889676515411
0.0756290012314473	7.49371649913223
0.0814466167107894	7.49846534672336
0.0872642321901315	7.50321419431449
0.0930818476694736	7.50796304190561
0.0988994631488156	7.51271188949674
0.104717078628158	7.51735494986785
0.1105346941075	7.52194323089391
0.116352309586842	7.52652938976047
0.122169925066184	7.53111554862703
0.127987540545526	7.53570170749359
0.133805156024868	7.54028786636015
0.13962277150421	7.5448740252267
0.145440386983552	7.54946018409326
0.151258002462895	7.55404634295982
0.157075617942237	7.55863250182638
0.162893233421579	7.56321866069293
0.168710848900921	7.56780481955949
0.174528464380263	7.57239097842605
0.180346079859605	7.57697713729261
0.186163695338947	7.58156329615916
0.191981310818289	7.58614945502572
0.197798926297631	7.59073561389228
0.203616541776973	7.5952706906008
0.209434157256316	7.59970770433771
0.215251772735658	7.60413674796265
0.221069388215	7.60856579158759
0.226887003694342	7.61299483521253
0.232704619173684	7.61742387883748
0.238522234653026	7.62185292246242
0.244339850132368	7.62628196608736
0.25015746561171	7.6307110097123
0.255975081091052	7.63514005333725
0.261792696570394	7.63956909696219
0.267610312049736	7.64399814058713
0.273427927529079	7.64842718421207
0.279245543008421	7.65285622783701
0.285063158487763	7.65728527146196
0.290880773967105	7.6617143150869
0.296698389446447	7.66614335871184
0.302516004925789	7.67056866258798
0.308333620405131	7.67486312697904
0.314151235884473	7.67914043790577
0.319968851363815	7.6834177488325
0.325786466843157	7.68769505975923
0.3316040823225	7.69197237068596
0.337421697801842	7.69624968161269
0.343239313281184	7.70052699253941
0.349056928760526	7.70480430346614
0.354874544239868	7.70908161439287
0.36069215971921	7.7133589253196
0.366509775198552	7.71763623624633
0.372327390677894	7.72191354717306
0.378145006157236	7.72619085809979
0.383962621636578	7.73046816902652
0.389780237115921	7.73474547995325
0.395597852595263	7.73902279087998
0.401415468074605	7.7433001018067
0.407233083553947	7.74749020003328
0.413050699033289	7.75162777164618
0.418868314512631	7.75575854801986
0.424685929991973	7.75988932439354
0.430503545471315	7.76402010076723
0.436321160950657	7.76815087714091
0.442138776429999	7.77228165351459
0.447956391909342	7.77641242988827
0.453774007388684	7.78054320626195
0.459591622868026	7.78467398263563
0.465409238347368	7.78880475900931
0.47122685382671	7.79293553538299
0.477044469306052	7.79706631175668
0.482862084785394	7.80119708813036
0.488679700264736	7.80532786450404
0.494497315744078	7.80945864087772
0.50031493122342	7.8135894172514
0.506132546702762	7.81767679447349
0.511950162182105	7.8216831346621
0.517767777661447	7.82567239654688
0.523585393140789	7.82966165843167
0.529403008620131	7.83365092031645
0.535220624099473	7.83764018220123
0.541038239578815	7.84162944408601
0.546855855058157	7.8456187059708
0.552673470537499	7.84960796785558
0.558491086016841	7.85359722974036
0.564308701496183	7.85758649162514
0.570126316975526	7.86157575350993
0.575943932454868	7.86556501539471
0.58176154793421	7.86955427727949
0.587579163413552	7.87354353916427
0.593396778892894	7.87753280104906
0.599214394372236	7.88152206293384
0.605032009851578	7.88550547223992
0.61084962533092	7.88938808390061
0.616667240810262	7.89324067938043
0.622484856289604	7.89709327486025
0.628302471768946	7.90094587034006
0.634120087248289	7.90479846581988
0.639937702727631	7.9086510612997
0.645755318206973	7.91250365677951
0.651572933686315	7.91635625225933
0.657390549165657	7.92020884773915
0.663208164644999	7.92406144321897
0.669025780124341	7.92791403869878
0.674843395603683	7.9317666341786
0.680661011083025	7.93561922965841
0.686478626562367	7.93947182513823
0.69229624204171	7.94332442061805
0.698113857521052	7.94717701609787
0.703931473000394	7.95102961157768
0.709749088479736	7.95481177712219
0.715566703959078	7.95854205361192
0.72138431943842	7.96226266468228
0.727201934917762	7.96598327575265
0.733019550397104	7.96970388682301
0.738837165876446	7.97342449789338
0.744654781355788	7.97714510896374
0.750472396835131	7.9808657200341
0.756290012314473	7.98458633110447
0.762107627793815	7.98830694217483
0.767925243273157	7.9920275532452
0.773742858752499	7.99574816431556
0.779560474231841	7.99946877538593
0.785378089711183	8.00318938645629
0.791195705190525	8.00690999752666
0.797013320669867	8.01063060859702
0.802830936149209	8.01435121966739
0.808648551628552	8.01803591716337
0.814466167107894	8.0216525398461
0.820283782587236	8.02524568810406
0.826101398066578	8.02883883636201
0.83191901354592	8.03243198461997
0.837736629025262	8.03602513287793
0.843554244504604	8.03961828113588
0.849371859983946	8.04321142939384
0.855189475463288	8.0468045776518
0.86100709094263	8.05039772590976
0.866824706421973	8.05399087416771
0.872642321901315	8.05758402242567
0.878459937380657	8.06117717068363
0.884277552859999	8.06477031894159
0.890095168339341	8.06836346719954
0.895912783818683	8.0719566154575
0.901730399298025	8.07554976371546
0.907548014777367	8.0791361994652
0.913365630256709	8.08264561052971
0.919183245736051	8.08611566266886
0.925000861215393	8.08958571480801
0.930818476694736	8.09305576694716
0.936636092174078	8.09652581908631
0.94245370765342	8.09999587122546
0.948271323132762	8.10346592336461
0.954088938612104	8.10693597550376
0.959906554091446	8.11040602764291
0.965724169570788	8.11387607978206
0.97154178505013	8.11734613192121
0.977359400529472	8.12081618406036
0.983177016008814	8.12428623619951
0.988994631488156	8.12775628833866
0.994812246967499	8.13122634047781
1.00062986244684	8.13469639261696
1.00644747792618	8.1381664447561
1.01226509340552	8.14158114586608
1.01808270888487	8.14494344843971
1.02390032436421	8.14829462155697
1.02971793984355	8.15164579467424
1.03553555532289	8.15499696779151
1.04135317080224	8.15834814090877
1.04717078628158	8.16169931402604
1.05298840176092	8.1650504871433
1.05880601724026	8.16840166026057
1.0646236327196	8.17175283337784
1.07044124819895	8.1751040064951
1.07625886367829	8.17845517961237
1.08207647915763	8.18180635272963
1.08789409463697	8.1851575258469
1.09371171011631	8.18850869896416
1.09952932559566	8.19185987208143
1.105346941075	8.1952110451987
1.11116455655434	8.1985334744585
1.11698217203368	8.20179753032973
1.12279978751302	8.20503389705033
1.12861740299237	8.20827026377093
1.13443501847171	8.21150663049153
1.14025263395105	8.21474299721213
1.14607024943039	8.21797936393273
1.15188786490974	8.22121573065333
1.15770548038908	8.22445209737392
