# lineages over age (year) (exp.sim_4_kappa_0_c1)
# LTT of model 'exp.sim_4_kappa_0_c1'
#
# exp.sim_4_kappa_0_c1
age	LTT
0	0
0.0058176154793421	386239850701740992
0.0116352309586842	773075745385559680
0.0174528464380263	1160188236365879808
0.0232704619173684	1547259098886286080
0.0290880773967105	1933972279864754688
0.0349056928760526	2320014828137838080
0.0407233083553947	2705077800408623104
0.0465409238347368	3088857137392537600
0.0523585393140789	3471054505001005056
0.058176154793421	3851378095797417984
0.0639937702727631	4229543386398333952
0.0698113857521052	4605273846968193024
0.0756290012314473	4978301481644891136
0.0814466167107894	5348367758987568128
0.0872642321901315	5715223876113454080
0.0930818476694736	6078631309137147904
0.0988994631488156	6438362258012705792
0.104717078628158	6794200528879277056
0.1105346941075	7145941924460911616
0.116352309586842	7493393620864162816
0.122169925066184	7836374415554530304
0.127987540545526	8174715096410479616
0.133805156024868	8508258517731612672
0.13962277150421	8836859621821630464
0.145440386983552	9160385265735688192
0.151258002462895	9478714525293037568
0.157075617942237	9791738275378548736
0.162893233421579	10099359033336602624
0.168710848900921	10401490792334102528
0.174528464380263	10698058776129595392
0.180346079859605	10988999160613543936
0.186163695338947	1.1274258765548e+19
0.191981310818289	11553794719932682240
0.197798926297631	11827574104390531072
0.203616541776973	12095574125788393472
0.209434157256316	12357782541733083136
0.215251772735658	12614195724693747712
0.221069388215	12864817333853218816
0.226887003694342	13109658949537593344
0.232704619173684	13348739579644114944
0.238522234653026	13582085291947067392
0.244339850132368	13809728781349382144
0.25015746561171	14031708939536508928
0.255975081091052	14248070429009182720
0.261792696570394	14458863263283898368
0.267610312049736	14664142394866845696
0.273427927529079	14863967312424900608
0.279245543008421	15058401648402483200
0.285063158487763	15247512711387353088
0.290880773967105	15431371309469331456
0.296698389446447	15610051346698680320
0.302516004925789	15783629411110848512
0.308333620405131	15952186657923684352
0.314151235884473	16115807705780344832
0.319968851363815	16274575653300062208
0.325786466843157	16428575653384636416
0.3316040823225	16577893383520358400
0.337421697801842	16722615699277713408
0.343239313281184	16862830159336701952
0.349056928760526	16998624802390861824
0.354874544239868	17130087860831883264
0.36069215971921	17257307702216417280
0.366509775198552	17380372716426885120
0.372327390677894	17499370915288764416
0.378145006157236	17614389885008678912
0.383962621636578	17725516644212283392
0.389780237115921	17832837513957330944
0.395597852595263	17936437999222382592
0.401415468074605	18036402681361641472
0.407233083553947	18132816637058273280
0.413050699033289	18225767115189774336
0.418868314512631	18315335734124419072
0.424685929991973	18401604629907673088
0.430503545471315	18484651043491409920
0.436321160950657	18564554457471496192
0.442138776429999	18641389775999782912
0.447956391909342	18715232846374141952
0.453774007388684	18786156301476487168
0.459591622868026	18854232312865660928
0.465409238347368	18919530976961875968
0.47122685382671	18982120897982181376
0.477044469306052	19042069488768073728
0.482862084785394	19099442374959415296
0.488679700264736	19154302840349339648
0.494497315744078	19206714572541546496
0.50031493122342	19256736597133594624
0.506132546702762	19304430944769163264
0.511950162182105	19349857464263872512
0.517767777661447	19393076687892897792
0.523585393140789	19434143398703525888
0.529403008620131	19473111134232752128
0.535220624099473	19510031944392536064
0.541038239578815	19544956414305234944
0.546855855058157	19577933345910603776
0.552673470537499	19609010911844261888
0.558491086016841	19638236171053342720
0.564308701496183	1.9665652048425e+19
0.570126316975526	19691304332643512320
0.575943932454868	19715234076003364864
0.58176154793421	19737482499513458688
0.587579163413552	19758090086405533696
