# event density (1/year^2) over age (year) (exp.sim_4_kappa_0_c1)
# Event density (lambda*psi) of model 'exp.sim_4_kappa_0_c1'
#
# exp.sim_4_kappa_0_c1
age	event_density
0	11.8373658372018
0.0058176154793421	11.8452938749265
0.0116352309586842	11.8532223778615
0.0174528464380263	11.8611513460066
0.0232704619173684	11.869080779362
0.0290880773967105	11.8770106779275
0.0349056928760526	11.8849410417033
0.0407233083553947	11.8928718706893
0.0465409238347368	11.9008031648855
0.0523585393140789	11.9087349242919
0.058176154793421	11.9166671489085
0.0639937702727631	11.9245998387354
0.0698113857521052	11.9325329937724
0.0756290012314473	11.9404666140197
0.0814466167107894	11.9484006994771
0.0872642321901315	11.9563352501448
0.0930818476694736	11.9642702660227
0.0988994631488156	11.9722057471108
0.104717078628158	11.9799836579032
0.1105346941075	11.9876802022226
0.116352309586842	11.9953740453176
0.122169925066184	12.0030683574847
0.127987540545526	12.0107631387239
0.133805156024868	12.0184583890352
0.13962277150421	12.0261541084186
0.145440386983552	12.0338502968741
0.151258002462895	12.0415469544018
0.157075617942237	12.0492440810016
0.162893233421579	12.0569416766735
0.168710848900921	12.0646397414175
0.174528464380263	12.0723382752336
0.180346079859605	12.0800372781219
0.186163695338947	12.0877367500822
0.191981310818289	12.0954366911147
0.197798926297631	12.1031371012193
0.203616541776973	12.110762094627
0.209434157256316	12.1182418808789
0.215251772735658	12.1257102999877
0.221069388215	12.1331791920626
0.226887003694342	12.1406485571036
0.232704619173684	12.1481183951106
0.238522234653026	12.1555887060838
0.244339850132368	12.163059490023
0.25015746561171	12.1705307469283
0.255975081091052	12.1780024767997
0.261792696570394	12.1854746796371
0.267610312049736	12.1929473554407
0.273427927529079	12.2004205042103
0.279245543008421	12.2078941259461
0.285063158487763	12.2153682206479
0.290880773967105	12.2228427883158
0.296698389446447	12.2303178289497
0.302516004925789	12.2377878209336
0.308333620405131	12.2450651075119
0.314151235884473	12.25231754446
0.319968851363815	12.2595704583005
0.325786466843157	12.2668238490334
0.3316040823225	12.2740777166586
0.337421697801842	12.2813320611762
0.343239313281184	12.2885868825862
0.349056928760526	12.2958421808885
0.354874544239868	12.3030979560832
0.36069215971921	12.3103542081703
0.366509775198552	12.3176109371498
0.372327390677894	12.3248681430217
0.378145006157236	12.3321258257859
0.383962621636578	12.3393839854425
0.389780237115921	12.3466426219915
0.395597852595263	12.3539017354328
0.401415468074605	12.3611613257665
0.407233083553947	12.3682934927141
0.413050699033289	12.3753491076479
0.418868314512631	12.3823952379832
0.424685929991973	12.3894418491697
0.430503545471315	12.3964889412075
0.436321160950657	12.4035365140965
0.442138776429999	12.4105845678369
0.447956391909342	12.4176331024284
0.453774007388684	12.4246821178712
0.459591622868026	12.4317316141653
0.465409238347368	12.4387815913107
0.47122685382671	12.4458320493073
0.477044469306052	12.4528829881551
0.482862084785394	12.4599344078543
0.488679700264736	12.4669863084046
0.494497315744078	12.4740386898063
0.50031493122342	12.4810915520592
0.506132546702762	12.488081718313
0.511950162182105	12.4949544009106
0.517767777661447	12.5018027071785
0.523585393140789	12.5086514982895
0.529403008620131	12.5155007742434
0.535220624099473	12.5223505350404
0.541038239578815	12.5292007806804
0.546855855058157	12.5360515111634
0.552673470537499	12.5429027264893
0.558491086016841	12.5497544266584
0.564308701496183	12.5566066116704
0.570126316975526	12.5634592815254
0.575943932454868	12.5703124362234
0.58176154793421	12.5771660757645
0.587579163413552	12.5840202001485
0.593396778892894	12.5908748093756
0.599214394372236	12.5977299034457
0.605032009851578	12.6045770316571
0.61084962533092	12.6112791019032
0.616667240810262	12.6179383198308
0.622484856289604	12.6245980266262
0.628302471768946	12.6312582222896
0.634120087248289	12.6379189068208
0.639937702727631	12.64458008022
0.645755318206973	12.651241742487
0.651572933686315	12.6579038936219
0.657390549165657	12.6645665336248
0.663208164644999	12.6712296624955
0.669025780124341	12.6778932802341
0.674843395603683	12.6845573868406
0.680661011083025	12.6912219823151
0.686478626562367	12.6978870666574
0.69229624204171	12.7045526398676
0.698113857521052	12.7112187019457
0.703931473000394	12.7178852528917
0.709749088479736	12.724451502644
0.715566703959078	12.7309439874756
0.72138431943842	12.7374231333438
0.727201934917762	12.7439027721382
0.733019550397104	12.7503829038587
0.738837165876446	12.7568635285055
0.744654781355788	12.7633446460784
0.750472396835131	12.7698262565776
0.756290012314473	12.7763083600029
0.762107627793815	12.7827909563545
0.767925243273157	12.7892740456322
0.773742858752499	12.7957576278362
0.779560474231841	12.8022417029663
0.785378089711183	12.8087262710226
0.791195705190525	12.8152113320051
0.797013320669867	12.8216968859139
0.802830936149209	12.8281829327488
0.808648551628552	12.8346185801166
0.814466167107894	12.840958255303
0.820283782587236	12.8472651623727
0.826101398066578	12.8535725664606
0.83191901354592	12.8598804675666
0.837736629025262	12.8661888656908
0.843554244504604	12.8724977608332
0.849371859983946	12.8788071529938
0.855189475463288	12.8851170421726
0.86100709094263	12.8914274283695
0.866824706421973	12.8977383115847
0.872642321901315	12.904049691818
0.878459937380657	12.9103615690695
0.884277552859999	12.9166739433392
0.890095168339341	12.9229868146271
0.895912783818683	12.9293001829332
0.901730399298025	12.9356140482574
0.907548014777367	12.9419190006809
0.913365630256709	12.9481164747934
0.919183245736051	12.9542592748348
0.925000861215393	12.9604025760203
0.930818476694736	12.9665463783499
0.936636092174078	12.9726906818237
0.94245370765342	12.9788354864416
0.948271323132762	12.9849807922036
0.954088938612104	12.9911265991098
0.959906554091446	12.9972729071602
0.965724169570788	13.0034197163547
0.97154178505013	13.0095670266933
0.977359400529472	13.0157148381761
0.983177016008814	13.021863150803
0.988994631488156	13.028011964574
0.994812246967499	13.0341612794892
1.00062986244684	13.0403110955486
1.00644747792618	13.046461412752
1.01226509340552	13.0525355560458
1.01808270888487	13.0585376182753
1.02390032436421	13.0645247687083
1.02971793984355	13.0705124244456
1.03553555532289	13.0765005854873
1.04135317080224	13.0824892518334
1.04717078628158	13.0884784234838
1.05298840176092	13.0944681004386
1.05880601724026	13.1004582826977
1.0646236327196	13.1064489702612
1.07044124819895	13.112440163129
1.07625886367829	13.1184318613011
1.08207647915763	13.1244240647777
1.08789409463697	13.1304167735585
1.09371171011631	13.1364099876438
1.09952932559566	13.1424037070333
1.105346941075	13.1483979317273
1.11116455655434	13.1543533628715
1.11698217203368	13.1602294929208
1.12279978751302	13.1660682756187
1.12861740299237	13.1719075678156
1.13443501847171	13.1777473695117
1.14025263395105	13.1835876807069
1.14607024943039	13.1894285014012
1.15188786490974	13.1952698315945
1.15770548038908	13.201111671287
1.16352309586842	13.2069540204786
1.16934071134776	13.2127968791692
1.1751583268271	13.218640247359
1.18097594230645	13.2244841250478
1.18679355778579	13.2303285122358
1.19261117326513	13.2361734089228
1.19842878874447	13.242018815109
1.20424640422381	13.2478647307942
1.21006401970316	13.2537022260961
1.2158816351825	13.2594615151782
1.22169925066184	13.2651595543797
1.22751686614118	13.2708581073097
1.23333448162052	13.2765571739685
1.23915209709987	13.2822567543559
1.24496971257921	13.287956848472
1.25078732805855	13.2936574563167
1.25660494353789	13.2993585778902
1.26242255901724	13.3050602131922
1.26824017449658	13.310762362223
1.27405778997592	13.3164650249824
1.27987540545526	13.3221682014704
1.2856930209346	13.3278718916872
1.29151063641395	13.3335760956326
1.29732825189329	13.3392808133066
1.30314586737263	13.3449860447093
1.30896348285197	13.3506917898407
1.31478109833131	13.3563425076875
1.32059871381066	13.3619225499528
1.32641632929	13.3674878393112
1.33223394476934	13.373053646663
1.33805156024868	13.3786199720081
1.34386917572802	13.3841868153465
1.34968679120737	13.3897541766782
1.35550440668671	13.3953220560033
1.36132202216605	13.4008904533218
1.36713963764539	13.4064593686336
1.37295725312473	13.4120288019387
1.37877486860408	13.4175987532372
1.38459248408342	13.423169222529
1.39041009956276	13.4287402098142
1.3962277150421	13.4343117150927
1.40204533052145	13.4398837383646
1.40786294600079	13.4454562796298
1.41368056148013	13.4510007057322
1.41949817695947	13.4564788531116
1.42531579243881	13.4619182160757
1.43113340791816	13.4673581013333
1.4369510233975	13.4727985088844
1.44276863887684	13.4782394387288
1.44858625435618	13.4836808908667
