# mu (1/year) over age (year) (exp.sim_3_kappa_0_c1)
# mu of model 'exp.sim_3_kappa_0_c1'
#
# exp.sim_3_kappa_0_c1
age	mu
0	2.1271090366701
0.001534531577655	2.12690020151531
0.00306906315530999	2.12669136636051
0.00460359473296499	2.12648253120571
0.00613812631061998	2.12627369605091
0.00767265788827498	2.12606452794492
0.00920718946592998	2.12585416933978
0.010741721043585	2.12564155687795
0.01227625262124	2.12542894441612
0.013810784198895	2.12521633195429
0.01534531577655	2.12500371949246
0.016879847354205	2.12479110703063
0.01841437893186	2.1245784945688
0.0199489105095149	2.12436588210697
0.0214834420871699	2.12415326964514
0.0230179736648249	2.12394065718331
0.0245525052424799	2.12372804472148
0.0260870368201349	2.12351543225965
0.0276215683977899	2.12330281979782
0.0291560999754449	2.12309020733599
0.0306906315530999	2.12287759487416
0.0322251631307549	2.12266498241233
0.0337596947084099	2.12245236995051
0.0352942262860649	2.12223975748868
0.0368287578637199	2.12202714502685
0.0383632894413749	2.12181453256502
0.0398978210190299	2.12160192010319
0.0414323525966849	2.12138930764136
0.0429668841743399	2.12117669517953
0.0445014157519949	2.1209640827177
0.0460359473296499	2.12075147025587
0.0475704789073049	2.12053885779404
0.0491050104849599	2.12032624533221
0.0506395420626149	2.12011363287038
0.0521740736402699	2.11990102040855
0.0537086052179249	2.11968840794672
0.0552431367955799	2.11947579548489
0.0567776683732348	2.11926318302306
0.0583121999508898	2.11905057056123
0.0598467315285448	2.11883795809941
0.0613812631061998	2.11862534563758
0.0629157946838548	2.11841273317575
0.0644503262615098	2.11820012071392
0.0659848578391648	2.11798750825209
0.0675193894168198	2.11777489579026
0.0690539209944748	2.11756228332843
0.0705884525721298	2.1173496708666
0.0721229841497848	2.11713705840477
0.0736575157274398	2.11692444594294
0.0751920473050948	2.11671183348111
0.0767265788827498	2.11649922101928
0.0782611104604048	2.11628660855745
0.0797956420380598	2.11607399609562
0.0813301736157148	2.11586138363379
0.0828647051933698	2.11564877117196
0.0843992367710248	2.11543615871014
0.0859337683486798	2.11522354624831
0.0874682999263348	2.11501093378648
0.0890028315039898	2.11479832132465
0.0905373630816448	2.11458570886282
0.0920718946592998	2.11437309640099
0.0936064262369548	2.11416048393916
0.0951409578146097	2.11394787147733
0.0966754893922647	2.1137352590155
0.0982100209699197	2.11352264655367
0.0997445525475747	2.11331003409184
0.10127908412523	2.11309742163001
0.102813615702885	2.11288480916818
0.10434814728054	2.11267219670635
0.105882678858195	2.11245958424452
0.10741721043585	2.11224697178269
0.108951742013505	2.11203399969734
0.11048627359116	2.11181918279185
0.112020805168815	2.11160272470092
0.11355533674647	2.11138626661
0.115089868324125	2.11116980851908
0.11662439990178	2.11095335042816
0.118158931479435	2.11073689233723
0.11969346305709	2.11052043424631
0.121227994634745	2.11030397615539
0.1227625262124	2.11008751806447
0.124297057790055	2.10987105997355
0.12583158936771	2.10965460188262
0.127366120945365	2.1094381437917
0.12890065252302	2.10922168570078
0.130435184100675	2.10900522760986
0.13196971567833	2.10878876951894
0.133504247255985	2.10857231142801
0.13503877883364	2.10835585333709
0.136573310411295	2.10813939524617
0.13810784198895	2.10792293715525
0.139642373566605	2.10770647906433
0.14117690514426	2.1074900209734
0.142711436721915	2.10727356288248
0.14424596829957	2.10705710479156
0.145780499877225	2.10684064670064
0.14731503145488	2.10662418860972
0.148849563032535	2.10640773051879
0.15038409461019	2.10619127242787
0.151918626187845	2.10597481433695
0.1534531577655	2.10575835624603
0.154987689343155	2.1055418981551
0.15652222092081	2.10532544006418
0.158056752498465	2.10510898197326
0.15959128407612	2.10489252388234
0.161125815653775	2.10467606579142
0.16266034723143	2.10445960770049
0.164194878809085	2.10424314960957
0.16572941038674	2.10402669151865
0.167263941964395	2.10381023342773
0.16879847354205	2.10359377533681
0.170333005119705	2.10337731724588
0.17186753669736	2.10316085915496
0.173402068275015	2.10294440106404
0.17493659985267	2.10272794297312
0.176471131430325	2.1025114848822
0.17800566300798	2.10229502679127
0.179540194585635	2.10207856870035
0.18107472616329	2.10186211060943
0.182609257740944	2.10164565251851
0.1841437893186	2.10142919442759
0.185678320896254	2.10121273633666
0.18721285247391	2.10099627824574
0.188747384051564	2.10077982015482
0.190281915629219	2.1005633620639
0.191816447206874	2.10034690397297
0.193350978784529	2.10013044588205
0.194885510362184	2.09991398779113
0.196420041939839	2.09969752970021
0.197954573517494	2.09948107160929
0.199489105095149	2.09926461351836
0.201023636672804	2.09904815542744
0.202558168250459	2.09883169733652
0.204092699828114	2.0986152392456
0.205627231405769	2.09839878115468
0.207161762983424	2.09818232306375
0.208696294561079	2.09796586497283
0.210230826138734	2.09774940688191
0.211765357716389	2.09752955821341
0.213299889294044	2.09730927878781
0.214834420871699	2.09708890550996
0.216368952449354	2.09686853223211
0.217903484027009	2.09664815895426
0.219438015604664	2.0964277856764
0.220972547182319	2.09620741239855
0.222507078759974	2.0959870391207
0.224041610337629	2.09576666584285
0.225576141915284	2.09554629256499
0.227110673492939	2.09532591928714
0.228645205070594	2.09510554600929
0.230179736648249	2.09488517273144
0.231714268225904	2.09466479945358
0.233248799803559	2.09444442617573
0.234783331381214	2.09422405289788
0.236317862958869	2.09400367962003
0.237852394536524	2.09378330634217
0.239386926114179	2.09356293306432
