# Deterministic simulation 6 of scenario 'exp'
# Generated on: October 15, 2023, 16:37 (Pacific/Auckland)
# Random seed for this model: 1234
age	LTT	nLTT	Pmissing	lambda	mu	psi	PDR	IPDR	PSR	Reff	removal_rate	sampling_proportion	diversification_rate	lambda_psi
0	0	0	1	9.36511184142989	2.56156104048625	0.20014356469914	6.61666509335367	0	0	3.3910621084695	2.76170460518539	0.0724710254396324	6.6034072362445	1.8743668677499
0.00172634007431485	48.3229515033584	0.0290102398439174	0.999652487170664	9.36532618608297	2.56146153898145	0.200157706153323	6.61696449462418	0.0114228725431804	0.00325457100057695	3.39124453980474	2.76161924513477	0.072478386188084	6.6037069409482	1.87454220678402
0.0034526801486297	96.1008812210004	0.0576932808675662	0.999300969805877	9.36554053073606	2.56136203747665	0.200171847607506	6.61726389590858	0.0228462619547845	0.00654679561527127	3.39142698241801	2.76153388508416	0.0724857473915828	6.6040066456519	1.87471755188042
0.00517902022294455	143.341649862493	0.0860538421756944	0.998945388836726	9.36575487538914	2.56126253597186	0.20018598906169	6.61756329720686	0.0342701682348356	0.00987722964407525	3.39160943631037	2.76144852503355	0.0724931090501706	6.60430635035559	1.87489290303912
0.0069053602972594	190.040269191207	0.114088929126284	0.99858577917889	9.36596922004222	2.56116303446706	0.200200130515873	6.61786269851903	0.0456945913833589	0.0132455486808547	3.39179190148287	2.76136316498293	0.07250047116389	6.60460605505929	1.8750682602601
0.00863170037157425	236.220401784325	0.141812747330087	0.998221962798627	9.3661835646953	2.56106353296226	0.200214271970056	6.61816209984509	0.0571195314003776	0.0166534228129191	3.39197437793655	2.76127780493232	0.0725078337327829	6.60490575976298	1.87524362354338
0.0103580404458891	281.869418789927	0.169217715171911	0.997854030853455	9.36639790934838	2.56096403145747	0.20022841342424	6.61846150118503	0.0685449882859155	0.0201000009277239	3.39215686567245	2.76119244488171	0.0725151967568916	6.60520546446668	1.87541899288894
0.012084380520204	327.006417629456	0.196315297613214	0.997481835550087	9.36661225400147	2.56086452995267	0.200242554878423	6.61876090253886	0.0799709620399973	0.0235866699941505	3.39233936469163	2.76110708483109	0.0725225602362584	6.60550516917038	1.8755943682968
0.0138107205945188	371.627005517218	0.223102857485475	0.99710540636979	9.36682659865455	2.56076502844787	0.200256696332606	6.61906030390657	0.0913974526626458	0.0271131566077455	3.39252187499513	2.76102172478048	0.0725299241709255	6.60580487387407	1.87576974976694
0.0155370606688337	415.74180269937	0.249586770555873	0.996724657058553	9.36704052154615	2.56066571210541	0.200270862622965	6.61933199381034	0.102824414602558	0.0306802700544915	3.39270398577254	2.76093657472837	0.072537292039267	6.60610394681777	1.87594528547432
0.0172634007431485	459.35463793385	0.27576933538405	0.99633955268389	9.36725151063784	2.560567683764	0.200285201675359	6.61943814200793	0.114251575468161	0.0342883306514378	3.39288324996975	2.76085288543935	0.0725446845544202	6.60639862519848	1.87612185795191
0.0189897408174634	502.467711280139	0.301651872755496	0.995950071038231	9.3674623734683	2.56046971085397	0.20029954816287	6.61973233773952	0.125679230743096	0.0379375571645941	3.39306240203653	2.76076925901684	0.0725520785587854	6.60669311445146	1.87629848083838
