# Deterministic simulation 4 of scenario 'exp'
# Generated on: October 15, 2023, 16:37 (Pacific/Auckland)
# Random seed for this model: 1234
age	LTT	nLTT	Pmissing	lambda	mu	psi	PDR	IPDR	PSR	Reff	removal_rate	sampling_proportion	diversification_rate	lambda_psi
0	0	0	1	4.57393464789273	0.597090332836169	0.527886787216505	3.39720544404238	0	0	4.06580237621061	1.12497712005267	0.469242243070498	3.44895752784005	2.41451966621435
0.00325868478078757	258.160114918413	0.0241085848346012	0.998270412533935	4.57316328250278	0.596974393697521	0.527679699366637	3.3967483765045	0.0110696769589944	0.00790968589368497	4.06628430084049	1.12465409306416	0.469192885724495	3.44850918943863	2.41316542606561
0.00651736956157514	513.319245298561	0.0479369192116484	0.99652206834764	4.57239191711284	0.596858454558873	0.527472611516769	3.3962913060214	0.022137864474161	0.0159024665755227	4.06676650238998	1.12433106607564	0.469143500017176	3.4480608510372	2.41181150539768
0.00977605434236271	765.498996842599	0.0714870208049541	0.994754853778432	4.5716205517229	0.596742515420226	0.527265523666902	3.39583423259154	0.0332045625358999	0.0239788182633105	4.06724898109784	1.12400803908713	0.469094085924087	3.44761251263577	2.41045790421054
0.0130347391231503	1014.72512977517	0.094761295263282	0.99296862544507	4.57084918633296	0.596626576281578	0.527058435817034	3.39537715621358	0.0442697711346058	0.0321393526632049	4.06773173720309	1.12368501209861	0.46904464342075	3.44716417423434	2.40910462250421
0.0162934239039379	1261.01846114136	0.117761686610779	0.99116327234007	4.57007782094301	0.59651063714293	0.526851347967166	3.39492007688587	0.0553334902606695	0.04038453308836	4.06821477094502	1.1233619851101	0.468995172482654	3.44671583583292	2.40775166027868
0.0195521086847254	1504.39484062	0.140489674988275	0.989338717884881	4.56930645555307	0.596394698004282	0.526644260117298	3.39446299460696	0.0663957199044762	0.0487146651930841	4.06869808256322	1.12303895812158	0.468945673085264	3.44626749743149	2.40639901753394
0.022810793465513	1744.87435618625	0.162947136334871	0.987494855911784	4.56853509016313	0.596278758865634	0.52643717226743	3.39400590937538	0.0774564600564069	0.0571301895745603	4.06918167229754	1.12271593113306	0.468896145204015	3.44581915903006	2.40504669427001
0.0260694782463006	1982.48343949525	0.18513653900165	0.985631533702312	4.56776372477319	0.596162819726986	0.526230084417562	3.39354882118961	0.0885157107068368	0.0656317591352031	4.06966554038809	1.12239290414455	0.468846588814313	3.44537082062864	2.40369469048687
0.0293281630270881	2217.23581745652	0.207059164892146	0.983748688982086	4.56699235938324	0.596046880588339	0.526022996567694	3.3930917300481	0.0995734718461365	0.0742196132487754	4.0701496870753	1.12206987715603	0.468797003891538	3.44492248222721	2.40234300618454
