# density over age (year) (exp.sim_5_kappa_0_c1)
# Normalized LTT of model 'exp.sim_5_kappa_0_c1'
#
# exp.sim_5_kappa_0_c1
age	nLTT
0	0
0.00996193505006134	0.00078779578296343
0.0199238701001227	0.00157540653921669
0.029885805150184	0.00236281597060624
0.0398477402002454	0.00315000776769316
0.0498096752503067	0.00393696547758853
0.059771610300368	0.00472367439444482
0.0697335453504294	0.00551011652142435
0.0796954804004907	0.00629627552095856
0.089657415450552	0.00708213504946902
0.0996193505006134	0.00786767942177513
0.109581285550675	0.00865289653139141
0.119543220600736	0.00943777854066738
0.129505155650797	0.0102223086180334
0.139467090700859	0.011006470352117
0.14942902575092	0.0117902472986775
0.159390960800981	0.0125736230141116
0.169352895851043	0.0133565810565216
0.179314830901104	0.0141391049867888
0.189276765951165	0.0149211778121238
0.199238701001227	0.0157027848667894
0.209200636051288	0.0164839135316497
0.219162571101349	0.0172645536879203
0.229124506151411	0.0180446909779588
0.239086441201472	0.0188243091462169
0.249048376251533	0.0196033917105771
0.259010311301595	0.0203819221994176
0.268972246351656	0.0211598833841348
0.278934181401717	0.0219372598590344
0.288896116451779	0.0227140347933498
0.29885805150184	0.0234901917918026
0.308819986551902	0.0242657190644587
0.318781921601963	0.0250406067564909
0.328743856652024	0.0258148413745349
0.338705791702086	0.0265884068060892
0.348667726752147	0.027361286623436
0.358629661802208	0.0281334742298592
0.36859159685227	0.0289049456804665
0.378553531902331	0.0296756813876152
0.388515466952392	0.0304456650254272
0.398477402002454	0.0312148806866856
0.408439337052515	0.031983315311186
0.418401272102576	0.0327509598894006
0.428363207152638	0.0335178018398653
0.438325142202699	0.0342838253165531
0.44828707725276	0.0350490140366985
0.458249012302822	0.0358133517474805
0.468210947352883	0.0365768222270581
0.478172882402944	0.0373394092856163
0.488134817453006	0.038101096433772
0.498096752503067	0.0388618680709465
0.508058687553128	0.0396217113103801
0.51802062260319	0.0403806166470452
0.527982557653251	0.041138572609863
0.537944492703312	0.0418955641803389
0.547906427753374	0.0426515753075053
0.557868362803435	0.0434065899795679
0.567830297853496	0.0441605940964188
0.577792232903558	0.0449135737888835
0.587754167953619	0.0456655082760403
0.59771610300368	0.0464163819265367
0.607678038053742	0.0471661812351641
0.617639973103803	0.0479148974188485
0.627601908153864	0.0486625205228617
0.637563843203926	0.04940903579687
0.647525778253987	0.0501544274886117
0.657487713304048	0.0508986798939596
0.66744964835411	0.051641777357866
0.677411583404171	0.0523837042753557
0.687373518454232	0.0531244450924655
0.697335453504294	0.0538639842693251
0.707297388554355	0.0546023085766179
0.717259323604416	0.0553394089432209
0.727221258654478	0.05607527656283
0.737183193704539	0.0568098979691184
0.7471451287546	0.0575432578112721
0.757107063804662	0.0582753405993046
0.767068998854723	0.0590061299844408
0.777030933904784	0.0597356110676228
0.786992868954846	0.0604637687202852
0.796954804004907	0.0611905879687139
0.806916739054968	0.0619160553162829
0.81687867410503	0.0626401621343002
0.826840609155091	0.0633629007812033
0.836802544205152	0.0640842588152774
0.846764479255214	0.0648042213181566
0.856726414305275	0.0655227734356771
0.866688349355336	0.0662399003787235
0.876650284405398	0.0669555874240974
0.886612219455459	0.0676698199153527
0.89657415450552	0.0683825832636481
0.906536089555582	0.0690938637470869
0.916498024605643	0.0698036519521349
0.926459959655704	0.0705119435568372
0.936421894705766	0.0712187229800374
0.946383829755827	0.0719239751311861
0.956345764805889	0.0726276890919924
0.96630769985595	0.0733298505952742
