# Reff over age (year) (exp.sim_5_kappa_0_c1)
# Reff of model 'exp.sim_5_kappa_0_c1'
#
# exp.sim_5_kappa_0_c1
age	Reff
0	1.00613085582845
0.00996193505006134	1.00615372383843
0.0199238701001227	1.00617659336139
0.029885805150184	1.00619946439748
0.0398477402002454	1.00622233694683
0.0498096752503067	1.0062452110096
0.059771610300368	1.00626808658595
0.0697335453504294	1.00629096367602
0.0796954804004907	1.00631384227996
0.089657415450552	1.00633672239793
0.0996193505006134	1.00635960403007
0.109581285550675	1.00638340312266
0.119543220600736	1.00640734143883
0.129505155650797	1.00643128652394
0.139467090700859	1.00645523326935
0.14942902575092	1.00647918167522
0.159390960800981	1.00650313174173
0.169352895851043	1.00652708346905
0.179314830901104	1.00655103685736
0.189276765951165	1.00657499190683
0.199238701001227	1.00659894861763
0.209200636051288	1.00662372622497
0.219162571101349	1.00664877422829
0.229124506151411	1.00667384447386
0.239086441201472	1.0066989165411
0.249048376251533	1.00672399043022
0.259010311301595	1.00674906614142
0.268972246351656	1.00677414367489
0.278934181401717	1.00679922303084
0.288896116451779	1.00682430420946
0.29885805150184	1.00684938721096
0.308819986551902	1.00687519368024
0.318781921601963	1.00690139336372
0.328743856652024	1.00692764238415
0.338705791702086	1.00695389340341
0.348667726752147	1.00698014642174
0.358629661802208	1.00700640143938
0.36859159685227	1.00703265845654
0.378553531902331	1.00705891747345
0.388515466952392	1.00708517849035
0.398477402002454	1.00711144150746
0.408439337052515	1.00713833029831
0.418401272102576	1.0071657247511
0.428363207152638	1.00719320879344
0.438325142202699	1.00722069502911
0.44828707725276	1.00724818345838
0.458249012302822	1.00727567408152
0.468210947352883	1.00730316689878
0.478172882402944	1.00733066191043
0.488134817453006	1.00735815911672
0.498096752503067	1.00738565851793
0.508058687553128	1.00741368641381
0.51802062260319	1.00744231981479
0.527982557653251	1.00747109789582
0.537944492703312	1.00749987838374
0.547906427753374	1.00752866127883
0.557868362803435	1.0075574465814
0.567830297853496	1.00758623429175
0.577792232903558	1.00761502441019
0.587754167953619	1.00764381693702
0.59771610300368	1.00767261187254
0.607678038053742	1.00770183920717
0.617639973103803	1.0077317568148
0.627601908153864	1.00776189086602
0.637563843203926	1.00779202755858
0.647525778253987	1.00782216689284
0.657487713304048	1.00785230886913
0.66744964835411	1.00788245348782
0.677411583404171	1.00791260074924
0.687373518454232	1.00794275065374
0.697335453504294	1.00797290320168
0.707297388554355	1.00800339410166
0.717259323604416	1.00803464223967
0.727221258654478	1.00806619726065
0.737183193704539	1.00809775518045
0.7471451287546	1.00812931599946
0.757107063804662	1.00816087971809
0.767068998854723	1.00819244633674
0.777030933904784	1.0082240158558
0.786992868954846	1.00825558827567
0.796954804004907	1.00828716359675
0.806916739054968	1.00831898624153
0.81687867410503	1.00835161227999
0.826840609155091	1.0083846565008
0.836802544205152	1.00841770390318
0.846764479255214	1.00845075448759
0.856726414305275	1.00848380825448
0.866688349355336	1.00851686520433
0.876650284405398	1.00854992533757
0.886612219455459	1.00858298865469
0.89657415450552	1.00861605515613
0.906536089555582	1.00864928205669
0.916498024605643	1.00868333438805
0.926459959655704	1.00871793944121
0.936421894705766	1.00875254798649
0.946383829755827	1.00878716002441
0.956345764805889	1.0088217755555
0.96630769985595	1.00885639458029
0.976269634906011	1.00889101709931
0.986231569956073	1.00892564311309
0.996193505006134	1.00896027262215
1.0061554400562	1.00899498091984
1.01611737510626	1.00903050892938
1.02607931015632	1.00906675003214
1.03604124520638	1.0091029949681
1.04600318025644	1.0091392437379
1.0559651153065	1.00917549634212
1.06592705035656	1.00921175278139
1.07588898540662	1.0092480130563
1.08585092045669	1.00928427716747
1.09581285550675	1.00932054511551
1.10577479055681	1.00935681690254
1.11573672560687	1.00939387093276
1.12569866065693	1.00943182708025
1.13566059570699	1.00946978743567
1.14562253075705	1.00950775199971
1.15558446580712	1.00954572077306
1.16554640085718	1.00958369375644
1.17550833590724	1.00962167095054
1.1854702709573	1.00965965235607
1.19543220600736	1.00969763797371
1.20539414105742	1.00973562780418
1.21535607610748	1.00977428591125
1.22531801115754	1.00981394611551
1.23527994620761	1.00985370490538
1.24524188125767	1.00989346831564
1.25520381630773	1.0099332363471
1.26516575135779	1.00997300900055
1.27512768640785	1.01001278627681
1.28508962145791	1.01005256817668
1.29505155650797	1.01009235470096
1.30501349155804	1.01013214585048
1.3149754266081	1.01017249495854
1.32493736165816	1.01021392137148
1.33489929670822	1.01025556581496
1.34486123175828	1.01029721533126
1.35482316680834	1.01033886992132
1.3647851018584	1.01038052958605
1.37474703690846	1.01042219432638
1.38470897195853	1.01046386414325
1.39467090700859	1.01050553903759
1.40463284205865	1.01054721901031
1.41459477710871	1.0105893516197
1.42455671215877	1.01063260788728
1.43451864720883	1.0106762296391
1.44448058225889	1.01071985696092
1.45444251730896	1.01076348985381
1.46440445235902	1.01080712831883
1.47436638740908	1.01085077235707
1.48432832245914	1.01089442196957
1.4942902575092	1.01093807715741
1.50425219255926	1.01098173792166
1.51421412760932	1.01102575250073
1.52417606265938	1.01107090373996
1.53413799770945	1.01111659913639
1.54409993275951	1.01116230064923
1.55406186780957	1.01120800827971
1.56402380285963	1.01125372202907
1.57398573790969	1.01129944189853
1.58394767295975	1.01134516788932
1.59390960800981	1.01139090000267
1.60387154305988	1.01143663823981
1.61383347810994	1.0114826396458
1.62379541316	1.01152975241693
1.63375734821006	1.01157762273731
1.64371928326012	1.01162549977472
1.65368121831018	1.01167338353056
1.66364315336024	1.01172127400624
1.6736050884103	1.01176917120319
1.68356702346037	1.01181707512281
1.69352895851043	1.01186498576652
1.70349089356049	1.01191290313575
1.71345282861055	1.01196100306729
1.72341476366061	1.01201014533874
1.73337669871067	1.01206029708387
1.74333863376073	1.01211045620626
1.7533005688108	1.01216062270756
1.76326250386086	1.01221079658939
1.77322443891092	1.01226097785338
1.78318637396098	1.01231116650116
1.79314830901104	1.01236136253436
1.8031102440611	1.0124115659546
1.81307217911116	1.01246188343835
1.82303411416122	1.01251312454379
1.83299604921129	1.01256566973222
1.84295798426135	1.01261822302385
1.85291991931141	1.01267078442058
1.86288185436147	1.01272335392426
1.87284378941153	1.01277593153678
1.88280572446159	1.01282851726002
1.89276765951165	1.01288111109584
1.90272959456172	1.01293371304614
1.91269152961178	1.01298637496045
1.92265346466184	1.01303978554702
1.9326153997119	1.01309484203091
1.94257733476196	1.01314990741629
1.95253926981202	1.01320498170531
1.96250120486208	1.01326006490014
1.97246313991215	1.01331515700293
1.98242507496221	1.01337025801584
1.99238701001227	1.01342536794104
2.00234894506233	1.01348048678069
2.01231088011239	1.01353562841936
2.02227281516245	1.01359128038627
2.03223475021251	1.01364897218816
2.04219668526257	1.0137066737695
2.05215862031264	1.01376438513276
2.0621205553627	1.01382210628044
2.07208249041276	1.01387983721502
2.08204442546282	1.01393757793899
2.09200636051288	1.01399532845484
2.10196829556294	1.01405308876507
2.111930230613	1.01411085887217
2.12189216566306	1.01416887685643
2.13185410071313	1.01422927854315
2.14181603576319	1.0142897469605
2.15177797081325	1.01435022612591
2.16173990586331	1.01441071604224
2.17170184091337	1.01447121671236
2.18166377596343	1.01453172813914
2.19162571101349	1.01459225032544
2.20158764606356	1.01465278327414
2.21154958111362	1.0147133269881
2.22151151616368	1.01477388148023
2.23147345121374	1.01483704305743
2.2414353862638	1.01490041587334
2.25139732131386	1.01496380050027
2.26135925636392	1.01502719694149
2.27132119141399	1.01509060520033
2.28128312646405	1.01515402528008
2.29124506151411	1.01521745718405
2.30120699656417	1.01528090091554
2.31116893161423	1.01534435647787
2.32113086666429	1.01540782387435
2.33109280171435	1.01547364818698
2.34105473676441	1.01554003715493
2.35101667181448	1.01560647224626
2.36097860686454	1.01567292032209
2.3709405419146	1.01573938138621
2.38090247696466	1.01580585544244
2.39086441201472	1.01587234249459
2.40082634706478	1.01593884254647
2.41078828211484	1.01600535560189
2.42075021716491	1.01607188166466
2.43071215221497	1.01614051157572
