# PDR (1/year) over age (year) (exp.sim_5_kappa_0_c1)
# PDR of model 'exp.sim_5_kappa_0_c1'
#
# exp.sim_5_kappa_0_c1
age	PDR
0	0.0547692047633789
0.00996193505006134	0.0549755049254299
0.0199238701001227	0.0551818050872582
0.029885805150184	0.0553881052488428
0.0398477402002454	0.0555944054102452
0.0498096752503067	0.0558007055714074
0.059771610300368	0.0560070057323451
0.0697335453504294	0.0562133058930603
0.0796954804004907	0.0564196060535527
0.089657415450552	0.0566259062138013
0.0996193505006134	0.0568322063738678
0.109581285550675	0.0569990470589026
0.119543220600736	0.0572100701667634
0.129505155650797	0.0574259107617177
0.139467090700859	0.0576417513564137
0.14942902575092	0.0578575919508516
0.159390960800981	0.0580734325450294
0.169352895851043	0.0582892731389509
0.179314830901104	0.0585051137326141
0.189276765951165	0.0587209543260191
0.199238701001227	0.0589367949191658
0.209200636051288	0.0591148965395902
0.219162571101349	0.0593305076316027
0.229124506151411	0.0595563286293013
0.239086441201472	0.0597821496267023
0.249048376251533	0.0600079706238038
0.259010311301595	0.0602337916205847
0.268972246351656	0.060459612617105
0.278934181401717	0.0606854336133082
0.288896116451779	0.0609112546092119
0.29885805150184	0.0611370756048143
0.308819986551902	0.0613272563062448
0.318781921601963	0.0615472914641234
0.328743856652024	0.0617835530578141
0.338705791702086	0.0620198146511188
0.348667726752147	0.0622560762441133
0.358629661802208	0.0624923378367217
0.36859159685227	0.0627285994290234
0.378553531902331	0.0629648610209601
0.388515466952392	0.0632011226125249
0.398477402002454	0.0634373842037865
0.408439337052515	0.0636405202294871
0.418401272102576	0.0638647838731146
0.428363207152638	0.0641119674057945
0.438325142202699	0.0643591509380717
0.44828707725276	0.0646063344699462
0.458249012302822	0.0648535180014161
0.468210947352883	0.0651007015324869
0.478172882402944	0.0653478850631513
0.488134817453006	0.0655950685934165
0.498096752503067	0.0658422521232771
0.508058687553128	0.0660592817599733
0.51802062260319	0.0662875437371252
0.527982557653251	0.0665461526698292
0.537944492703312	0.0668047616020662
0.547906427753374	0.0670633705338149
0.557868362803435	0.0673219794651371
0.567830297853496	0.067580588395971
0.577792232903558	0.0678391973263396
0.587754167953619	0.068097806256241
0.59771610300368	0.0683564151856753
0.607678038053742	0.0685883429665934
0.617639973103803	0.0688203354240663
0.627601908153864	0.0690908963480499
0.637563843203926	0.0693614572714917
0.647525778253987	0.0696320181943919
0.657487713304048	0.0699025791167503
0.66744964835411	0.0701731400385688
0.677411583404171	0.0704437009598437
0.687373518454232	0.0707142618805769
0.697335453504294	0.0709848228007682
0.707297388554355	0.0712327239823477
0.717259323604416	0.07146813800325
0.727221258654478	0.0717512016983389
0.737183193704539	0.0720342653928403
0.7471451287546	0.0723173290866922
0.757107063804662	0.0726003927799158
0.767068998854723	0.0728834564724917
