# Deterministic simulation 10 of scenario 'exp'
# Generated on: October 15, 2023, 16:37 (Pacific/Auckland)
# Random seed for this model: 1234
age	LTT	nLTT	Pmissing	lambda	mu	psi	PDR	IPDR	PSR	Reff	removal_rate	sampling_proportion	diversification_rate	lambda_psi
0	0	0	1	3.78161508784127	0.555211261546583	0.0258962548685088	3.2462952678657	0	0	6.50759967995324	0.581107516415091	0.0445636205641691	3.20050757142618	0.0979296681293358
0.00384950707648751	10.5758120183058	0.0102300471929305	0.999899699158327	3.78228163554907	0.555970477085697	0.0258872609119659	3.246203524871	0.0124964600224509	0.000379366031490768	6.50035462029769	0.581857737997663	0.0444907048947243	3.20042389755141	0.0979129115419958
0.00769901415297503	21.0162326841905	0.0203291295084232	0.999798211605693	3.782948515066	0.556730021197239	0.0258782615108601	3.24613465931404	0.0249926546134931	0.000763355106600213	6.49312518778823	0.582608282708099	0.0444179430312456	3.2003402323579	0.097896130954998
0.0115485212294625	31.3253838059598	0.0303012339966842	0.999695499479729	3.78361572655722	0.557489894049835	0.0258692566693087	3.24606580461946	0.0374885838147503	0.00115211295724297	6.48591133248346	0.583359150719144	0.0443453344949128	3.20025657583808	0.0978793263683418
0.0153980283059501	41.5059661724613	0.040148973147168	0.999591537352433	3.784283270188	0.558250095812228	0.0258602463914296	3.24599696077838	0.0499842476678125	0.00154573836368281	6.47871300465445	0.584110342203658	0.0442728788089376	3.20017292798434	0.0978624977820266
0.0192475353824376	51.5602116381565	0.0498745058462492	0.999486303562687	3.78495114612367	0.559010626653046	0.0258512306813419	3.24592812778199	0.0624796462142345	0.00194431591916927	6.47153015478604	0.584861857334388	0.0442005754985689	3.20008928878928	0.0978456451960521
0.0230970424589251	61.4875098254767	0.0594772416719989	0.99937980480702	3.78561935452964	0.560105246517141	0.0258423544252075	3.24552540096333	0.0749741487168658	0.00234782292613159	6.46067898979608	0.585947600942348	0.0441035245876025	3.1996717535873	0.0978293170786805
0.0269465495354126	71.2895023131224	0.0689587685334634	0.999272025968307	3.78628789557143	0.561336159716547	0.0258336690152545	3.24498652478233	0.0874668322033791	0.00275631926449039	6.44836929674886	0.587169828731801	0.0439969285735464	3.19911806683963	0.097813708290657
0.0307960566119001	80.9673172455737	0.0783201776916497	0.999162956030244	3.78695676941462	0.562159591568435	0.0258249870727512	3.24485546146482	0.0999581998481742	0.00316984932756573	6.44057158465986	0.587984578641186	0.0439211979545993	3.19897219077344	0.0977981096152002
0.0346455636883876	90.5241391394667	0.0875645495488396	0.999052561742202	3.78762597622488	0.562972416867881	0.0258163000015002	3.24473534497618	0.112449104224122	0.00358854175610358	6.43291195586062	0.588788716869382	0.0438464584354923	3.19883725935549	0.0977824884956964
0.0384950707648751	99.9596829486943	0.0966916083782026	0.998940845903075	3.78829551616794	0.563785572250242	0.0258076076904497	3.24461523895645	0.124939545917247	0.00401238871631368	6.42527024574642	0.589593179940692	0.0437718897851663	3.19870233622725	0.0977668444967518
0.0423445778413627	109.274417310701	0.105701807495585	0.998827803769154	3.78896538940966	0.564599057884391	0.0257989101435409	3.2444951433974	0.137429524967625	0.00444141094827224	6.4176463920865	0.590397968027932	0.0436974914221255	3.19856742138172	0.0977511776183661
0.0461940849178502	118.471149171508	0.114597862076919	0.998713405360636	3.78963559611593	0.565412873939367	0.0257902073647159	3.24437505829059	0.149919041415299	0.00487572484310736	6.41004033293722	0.591203081304083	0.0436232627675545	3.19843251481185	0.0977354878605386
0.0500435919943377	127.550102425507	0.123379988696611	0.998597648001387	3.79030613645276	0.56622702058443	0.0257814993579178	3.24425498362743	0.16240809530028	0.005315343385809	6.40245200663984	0.592008519942347	0.0435492032452988	3.19829761651041	0.0977197752232689
